Player,Date,G,School,Loc,Opponent,WL,XP Made,XP Att,XP %,FG Made,FG Att,FG %,Pts,unique_id
Bubba Baxa,2019-08-24,1,Miami (FL),N,Florida,L,2,2,100.0,2,3,66.7,8,bubba-baxa-1
Lucas Havrisik,2019-08-24,1,Arizona,@,Hawaii,L,5,5,100.0,1,1,100.0,8,lucas-havrisik-1
Evan McPherson,2019-08-24,1,Florida,N,Miami (FL),W,3,3,100.0,1,1,100.0,6,evan-mcpherson-1
Ryan Meskell,2019-08-24,1,Hawaii,,Arizona,W,6,6,100.0,1,1,100.0,9,ryan-meskell-1
Dylan Barnas,2019-08-29,1,Central Florida,,Florida A&M,W,7,7,100.0,2,2,100.0,13,dylan-barnas-1
Sam Crosa,2019-08-29,1,Cincinnati,,UCLA,W,3,3,100.0,1,2,50.0,6,sam-crosa-1
Clayton Harris,2019-08-29,1,Connecticut,,Wagner,W,3,3,100.0,1,1,100.0,6,clayton-harris-1
Alex McNulty,2019-08-29,1,Buffalo,,,W,4,4,100.0,1,1,100.0,7,alex-mcnulty-1
Matthew Mercurio,2019-08-29,1,San Jose State,,Northern Colorado,W,5,5,100.0,0,1,0.0,5,matthew-mercurio-1
Cory Munson,2019-08-29,1,Western Kentucky,,Central Arkansas,L,4,4,100.0,0,1,0.0,4,cory-munson-1
Nate Needham,2019-08-29,1,Bowling Green State,,Morgan State,W,5,6,83.3,1,2,50.0,8,nate-needham-2
Jake Oldroyd,2019-08-29,1,Brigham Young,,Utah,L,0,0,,2,2,100.0,6,jake-oldroyd-1
B.T. Potter,2019-08-29,1,Clemson,,Georgia Tech,W,7,7,100.0,1,1,100.0,10,bt-potter-1
Seth Small,2019-08-29,1,Texas A&M,,Texas State,W,5,5,100.0,2,2,100.0,11,seth-small-1
Andrew Strauch,2019-08-29,1,Utah,@,Brigham Young,W,1,2,50.0,1,2,50.0,4,andrew-strauch-1
Ryan Tice,2019-08-29,1,Central Michigan,,Albany,W,4,4,100.0,1,1,100.0,7,ryan-tice-1
Nick Vogel,2019-08-29,1,Alabama-Birmingham,,Alabama State,W,3,3,100.0,1,1,100.0,6,nick-vogel-1
Christian Zendejas,2019-08-29,1,Arizona State,,Kent State,W,3,3,100.0,3,3,100.0,12,christian-zendejas-1
Matt Ammendola,2019-08-30,1,Oklahoma State,@,Oregon State,W,7,7,100.0,1,1,100.0,10,matt-ammendola-1
Jordan Choukair,2019-08-30,1,Oregon State,,Oklahoma State,L,3,3,100.0,1,1,100.0,6,jordan-choukair-1
Matt Coghlin,2019-08-30,1,Michigan State,,Tulsa,W,2,2,100.0,4,4,100.0,14,matt-coghlin-1
Justin Davidovicz,2019-08-30,1,Rutgers,,Massachusetts,W,6,6,100.0,2,2,100.0,12,justin-davidovicz-1
J.D. Dillinger,2019-08-30,1,Purdue,@,Nevada,L,4,4,100.0,1,1,100.0,7,jd-dillinger-1
Will Harrison,2019-08-30,1,Rice,@,Army,L,1,1,100.0,0,2,0.0,1,will-harrison-1
Collin Larsh,2019-08-30,1,Wisconsin,@,South Florida,W,7,7,100.0,0,1,0.0,7,collin-larsh-1
Maxwell Poduska,2019-08-30,1,Colorado State,N,Colorado,L,4,4,100.0,1,1,100.0,7,maxwell-poduska-1
Nick Sciba,2019-08-30,1,Wake Forest,,Utah State,W,5,5,100.0,1,1,100.0,8,nick-sciba-1
James Stefanou,2019-08-30,1,Colorado,N,Colorado State,W,7,7,100.0,1,1,100.0,10,james-stefanou-1
Brandon Talton,2019-08-30,1,Nevada,,Purdue,W,4,4,100.0,2,2,100.0,10,brandon-talton-1
Coby Weiss,2019-08-30,1,South Florida,,Wisconsin,L,0,0,,0,1,0.0,0,coby-weiss-1
Ricky Aguayo,2019-08-31,1,Florida State,,Boise State,L,4,4,100.0,1,1,100.0,7,ricky-aguayo-1
Matt Araiza,2019-08-31,1,San Diego State,,Weber State,W,0,0,,2,2,100.0,6,matt-araiza-1
Connor Assalley,2019-08-31,1,Iowa State,,Northern Iowa,W,2,2,100.0,3,4,75.0,11,connor-assalley-1
Gavin Baechle,2019-08-31,1,Texas-El Paso,,,W,3,3,100.0,3,3,100.0,12,gavin-baechle-1
Tyler Bass,2019-08-31,1,Georgia Southern,@,Louisiana State,L,0,0,,1,1,100.0,3,tyler-bass-3
Massimo Biscardi,2019-08-31,1,Coastal Carolina,,Eastern Michigan,L,2,2,100.0,3,4,75.0,11,massimo-biscardi-1
Rodrigo Blankenship,2019-08-31,1,Georgia,@,Vanderbilt,W,3,3,100.0,3,3,100.0,12,rodrigo-blankenship-1
Aaron Boumerhi,2019-08-31,1,Boston College,,Virginia Tech,W,5,5,100.0,0,1,0.0,5,aaron-boumerhi-1
Dylan Brown,2019-08-31,1,New Mexico State,@,Washington State,L,1,1,100.0,0,1,0.0,1,dylan-brown-1
Anders Carlson,2019-08-31,1,Auburn,N,Oregon,W,3,3,100.0,2,3,66.7,9,anders-carlson-1
Brent Cimaglia,2019-08-31,1,Tennessee,,Georgia State,L,3,3,100.0,3,3,100.0,12,brent-cimaglia-1
Evan Davis,2019-08-31,1,Toledo,@,Kentucky,L,3,3,100.0,1,1,100.0,6,evan-davis-2
Brian Delaney,2019-08-31,1,Virginia,@,Pittsburgh,W,3,3,100.0,3,4,75.0,12,brian-delaney-1
Cameron Dicker,2019-08-31,1,Texas,,Louisiana Tech,W,6,6,100.0,1,2,50.0,9,cameron-dicker-2
Keith Duncan,2019-08-31,1,Iowa,,Miami (OH),W,5,5,100.0,1,1,100.0,8,keith-duncan-1
Christopher Dunn,2019-08-31,1,North Carolina State,,East Carolina,W,4,4,100.0,2,2,100.0,10,christopher-dunn-1
Jerry Fitschen,2019-08-31,1,Akron,@,Illinois,L,0,0,,1,2,50.0,3,jerry-fitschen-1
Riley Guay,2019-08-31,1,Vanderbilt,,Georgia,L,0,0,,2,2,100.0,6,riley-guay-1
Bailey Hale,2019-08-31,1,Louisiana Tech,@,Texas,L,2,2,100.0,0,2,0.0,2,bailey-hale-1
Blake Haubeil,2019-08-31,1,Ohio State,,Florida Atlantic,W,6,6,100.0,1,1,100.0,9,blake-haubeil-1
Peyton Henry,2019-08-31,1,Washington,,Eastern Washington,W,6,6,100.0,1,1,100.0,9,peyton-henry-1
Liam Jones,2019-08-31,1,Kansas,,Indiana State,W,1,2,50.0,1,2,50.0,4,liam-jones-1
Dylan Jorgensen,2019-08-31,1,Nebraska,,South Alabama,W,5,5,100.0,0,1,0.0,5,dylan-jorgensen-1
Logan Justus,2019-08-31,1,Indiana,N,Ball State,W,2,2,100.0,4,4,100.0,14,logan-justus-1
Thiago Kapps,2019-08-31,1,Western Michigan,,Monmouth,W,6,6,100.0,2,2,100.0,12,thiago-kapps-1
Griffin Kell,2019-08-31,1,Texas Christian,,Arkansas-Pine Bluff,W,1,1,100.0,1,1,100.0,4,griffin-kell-1
Alex Kessman,2019-08-31,1,Pittsburgh,,Virginia,L,2,2,100.0,0,1,0.0,2,alex-kessman-1
Charlie Kuhbander,2019-08-31,1,Northwestern,@,Stanford,L,1,1,100.0,0,1,0.0,1,charlie-kuhbander-1
Jordan Lawless,2019-08-31,1,Mississippi State,N,Louisiana,W,5,5,100.0,1,2,50.0,8,jordan-lawless-1
Camden Lewis,2019-08-31,1,Oregon,N,Auburn,L,2,2,100.0,0,1,0.0,2,camden-lewis-1
Connor Limpert,2019-08-31,1,Arkansas,,Portland State,W,2,2,100.0,2,2,100.0,8,connor-limpert-1
Luke Logan,2019-08-31,1,Mississippi,@,Memphis,L,1,1,100.0,1,2,50.0,4,luke-logan-1
Blake Lynch,2019-08-31,1,Kansas State,,Nicholls State,W,7,7,100.0,0,1,0.0,7,blake-lynch-2
Blake Mazza,2019-08-31,1,Washington State,,New Mexico State,W,7,7,100.0,3,3,100.0,16,blake-mazza-1
Tucker McCann,2019-08-31,1,Missouri,@,Wyoming,L,4,4,100.0,1,1,100.0,7,tucker-mccann-1
James McCourt,2019-08-31,1,Illinois,,Akron,W,6,6,100.0,0,1,0.0,6,james-mccourt-1
Chase McGrath,2019-08-31,1,Southern California,,Fresno State,W,4,4,100.0,1,1,100.0,7,chase-mcgrath-1
Jacob Meeks,2019-08-31,1,Louisiana-Monroe,,Grambling State,W,4,4,100.0,1,2,50.0,7,jacob-meeks-1
Jake Moody,2019-08-31,1,Michigan,,Middle Tennessee State,W,0,0,,2,2,100.0,6,jake-moody-1
Ethan Mooney,2019-08-31,1,North Texas,,Abilene Christian,W,6,6,100.0,3,3,100.0,15,ethan-mooney-1
Bijan Nichols,2019-08-31,1,Navy,,Holy Cross,W,6,6,100.0,1,1,100.0,9,bijan-nichols-1
Jake Pinegar,2019-08-31,1,Penn State,,Idaho,W,10,10,100.0,2,2,100.0,16,jake-pinegar-1
Chance Poore,2019-08-31,1,Kentucky,,Toledo,W,5,5,100.0,1,1,100.0,8,chance-poore-1
Alex Probert,2019-08-31,1,Liberty,,Syracuse,L,0,0,,0,1,0.0,0,alex-probert-1
AJ Reed,2019-08-31,1,Duke,N,Alabama,L,0,0,,1,1,100.0,3,aj-reed-1
Will Reichard,2019-08-31,1,Alabama,N,Duke,W,6,6,100.0,0,2,0.0,6,will-reichard-1
Nick Rice,2019-08-31,1,Old Dominion,,Norfolk State,W,3,3,100.0,1,2,50.0,6,nick-rice-1
John Richardson,2019-08-31,1,Northern Illinois,,Illinois State,W,3,3,100.0,1,2,50.0,6,john-richardson-1
Ryan Rimmler,2019-08-31,1,Ball State,N,Indiana,L,3,3,100.0,1,2,50.0,6,ryan-rimmler-1
Vladmir Rivas,2019-08-31,1,Florida Atlantic,@,Ohio State,L,1,1,100.0,2,2,100.0,7,vladmir-rivas-1
Kevin Robledo,2019-08-31,1,Southern Methodist,@,Arkansas State,W,1,2,50.0,3,4,75.0,10,kevin-robledo-1
Cooper Rothe,2019-08-31,1,Wyoming,,Missouri,W,4,4,100.0,3,3,100.0,13,cooper-rothe-1
Noah Ruggles,2019-08-31,1,North Carolina,N,South Carolina,W,1,1,100.0,3,4,75.0,10,noah-ruggles-1
Chad Ryland,2019-08-31,1,Eastern Michigan,@,Coastal Carolina,W,3,3,100.0,1,1,100.0,6,chad-ryland-1
Eric Sachse,2019-08-31,1,Boise State,@,Florida State,W,3,3,100.0,5,5,100.0,18,eric-sachse-1
Andrew Shelley,2019-08-31,1,New Mexico,,Sam Houston State,W,3,4,75.0,4,4,100.0,15,andrew-shelley-1
Cesar R. Silva,2019-08-31,1,Fresno State,@,Southern California,L,2,2,100.0,3,3,100.0,11,cesar-r-silva-1
Jonathan Song,2019-08-31,1,Texas Christian,,Arkansas-Pine Bluff,W,2,2,100.0,5,5,100.0,17,jonathan-song-1
Evan Staley,2019-08-31,1,West Virginia,,James Madison,W,2,2,100.0,2,3,66.7,8,evan-staley-1
Andrew Stein,2019-08-31,1,Southern Mississippi,,Alcorn State,W,3,3,100.0,3,3,100.0,12,andrew-stein-1
Jordan Stout,2019-08-31,1,Penn State,,Idaho,W,0,0,,1,1,100.0,3,jordan-stout-2
Tyler Sumpter,2019-08-31,1,Troy,,Campbell,W,5,5,100.0,2,3,66.7,11,tyler-sumpter-1
Andre Szmyt,2019-08-31,1,Syracuse,@,Liberty,W,3,3,100.0,1,1,100.0,6,andre-szmyt-1
Greg Thomas,2019-08-31,1,California,,California-Davis,W,3,3,100.0,2,3,66.7,9,greg-thomas-6
Jet Toner,2019-08-31,1,Stanford,,Northwestern,W,2,2,100.0,1,2,50.0,5,jet-toner-1
Jake Verity,2019-08-31,1,East Carolina,@,North Carolina State,L,0,0,,2,3,66.7,6,jake-verity-1
Parker White,2019-08-31,1,South Carolina,N,North Carolina,L,2,2,100.0,2,3,66.7,8,parker-white-2
Trey Wolff,2019-08-31,1,Texas Tech,,Montana State,W,6,6,100.0,1,1,100.0,9,trey-wolff-1
Brandon Wright,2019-08-31,1,Georgia State,@,Tennessee,W,5,5,100.0,1,1,100.0,8,brandon-wright-3
Cade York,2019-08-31,1,Louisiana State,,Georgia Southern,W,7,7,100.0,2,2,100.0,13,cade-york-1
Louie Zervos,2019-08-31,1,Ohio,,Rhode Island,W,5,5,100.0,2,2,100.0,11,louie-zervos-1
Calum Sutherland,2019-09-01,1,Oklahoma,,Houston,W,7,7,100.0,0,2,0.0,7,calum-sutherland-1
Dalton Witherspoon,2019-09-01,1,Houston,@,Oklahoma,L,4,4,100.0,1,1,100.0,7,dalton-witherspoon-1
Blaton Creque,2019-09-02,1,Louisville,,Notre Dame,L,2,2,100.0,1,1,100.0,5,blaton-creque-1
Brian Delaney,2019-09-06,2,Virginia,,William & Mary,W,7,7,100.0,1,2,50.0,10,brian-delaney-1
Eric Sachse,2019-09-06,2,Boise State,,Marshall,W,2,2,100.0,0,1,0.0,2,eric-sachse-1
Nick Sciba,2019-09-06,2,Wake Forest,@,Rice,W,5,5,100.0,2,2,100.0,11,nick-sciba-1
Christian Zendejas,2019-09-06,2,Arizona State,,Sacramento State,W,1,1,100.0,4,4,100.0,13,christian-zendejas-1
Ricky Aguayo,2019-09-07,2,Florida State,,Louisiana-Monroe,W,6,6,100.0,1,1,100.0,9,ricky-aguayo-1
Matt Araiza,2019-09-07,2,San Diego State,@,UCLA,W,2,2,100.0,3,4,75.0,11,matt-araiza-1
Isaac Armstrong,2019-09-07,2,Nebraska,@,Colorado,L,4,4,100.0,1,2,50.0,7,isaac-armstrong-1
Stevie Artigue,2019-09-07,2,Louisiana,,Liberty,W,5,5,100.0,0,3,0.0,5,stevie-artigue-1
Gavin Baechle,2019-09-07,2,Texas-El Paso,@,Texas Tech,L,0,0,,1,2,50.0,3,gavin-baechle-1
Dylan Barnas,2019-09-07,2,Central Florida,@,Florida Atlantic,W,6,7,85.7,0,1,0.0,6,dylan-barnas-1
Tyler Bass,2019-09-07,2,Georgia Southern,,Maine,W,2,2,100.0,4,5,80.0,14,tyler-bass-3
Bubba Baxa,2019-09-07,2,Miami (FL),@,North Carolina,L,1,2,50.0,2,4,50.0,7,bubba-baxa-1
Massimo Biscardi,2019-09-07,2,Coastal Carolina,@,Kansas,W,0,1,0.0,0,2,0.0,0,massimo-biscardi-1
Jacob Borcila,2019-09-07,2,Kansas,,Coastal Carolina,L,1,1,100.0,0,1,0.0,1,jacob-borcila-1
Jose Borregales,2019-09-07,2,Florida International,,Western Kentucky,L,2,2,100.0,0,1,0.0,2,jose-borregales-1
Aaron Boumerhi,2019-09-07,2,Boston College,,Richmond,W,6,6,100.0,1,1,100.0,9,aaron-boumerhi-1
Dylan Brown,2019-09-07,2,New Mexico State,@,Alabama,L,1,1,100.0,1,1,100.0,4,dylan-brown-1
Charles Campbell,2019-09-07,2,Indiana,,Eastern Illinois,W,1,1,100.0,1,1,100.0,4,charles-campbell-3
Anders Carlson,2019-09-07,2,Auburn,,Tulane,W,3,3,100.0,1,1,100.0,6,anders-carlson-1
Jordan Choukair,2019-09-07,2,Oregon State,@,Hawaii,L,4,4,100.0,0,1,0.0,4,jordan-choukair-1
Jace Christman,2019-09-07,2,Mississippi State,,Southern Mississippi,W,5,5,100.0,1,2,50.0,8,jace-christman-1
Brent Cimaglia,2019-09-07,2,Tennessee,,Brigham Young,L,2,2,100.0,4,4,100.0,14,brent-cimaglia-1
Matt Coghlin,2019-09-07,2,Michigan State,,Western Michigan,W,6,6,100.0,3,3,100.0,15,matt-coghlin-1
Blaton Creque,2019-09-07,2,Louisville,,Eastern Kentucky,W,6,6,100.0,0,1,0.0,6,blaton-creque-1
Sam Crosa,2019-09-07,2,Cincinnati,@,Ohio State,L,0,0,,0,1,0.0,0,sam-crosa-1
Braxton Davis,2019-09-07,2,Colorado State,,Western Illinois,W,1,1,100.0,1,2,50.0,4,braxton-davis-1
Cameron Dicker,2019-09-07,2,Texas,,Louisiana State,L,5,5,100.0,1,1,100.0,8,cameron-dicker-2
J.D. Dillinger,2019-09-07,2,Purdue,,Vanderbilt,W,6,6,100.0,0,1,0.0,6,jd-dillinger-1
Keith Duncan,2019-09-07,2,Iowa,,Rutgers,W,3,3,100.0,3,3,100.0,12,keith-duncan-1
Christopher Dunn,2019-09-07,2,North Carolina State,,Western Carolina,W,5,5,100.0,2,2,100.0,11,christopher-dunn-1
Dominik Eberle,2019-09-07,2,Utah State,,Stony Brook,W,8,8,100.0,2,2,100.0,14,dominik-eberle-1
Jerry Fitschen,2019-09-07,2,Akron,,Alabama-Birmingham,L,2,3,66.7,0,1,0.0,2,jerry-fitschen-1
Merek Glover,2019-09-07,2,Tulane,@,Auburn,L,0,0,,2,2,100.0,6,merek-glover-1
Blake Grupe,2019-09-07,2,Arkansas State,@,Nevada-Las Vegas,W,4,4,100.0,3,3,100.0,13,blake-grupe-1
Riley Guay,2019-09-07,2,Vanderbilt,@,Purdue,L,1,1,100.0,1,1,100.0,4,riley-guay-1
Daniel Gutierrez,2019-09-07,2,Nevada-Las Vegas,,Arkansas State,L,2,2,100.0,1,1,100.0,5,daniel-gutierrez-1
Bailey Hale,2019-09-07,2,Louisiana Tech,,Grambling State,W,2,2,100.0,2,2,100.0,8,bailey-hale-1
Clayton Harris,2019-09-07,2,Connecticut,,Illinois,L,2,2,100.0,3,3,100.0,11,clayton-harris-1
Peyton Henry,2019-09-07,2,Washington,,California,L,1,1,100.0,4,4,100.0,13,peyton-henry-1
Crews Holt,2019-09-07,2,Middle Tennessee State,,Tennessee State,W,6,6,100.0,1,1,100.0,9,crews-holt-1
Brian Johnson,2019-09-07,2,Virginia Tech,,Old Dominion,W,4,4,100.0,1,2,50.0,7,brian-johnson-11
Thiago Kapps,2019-09-07,2,Western Michigan,@,Michigan State,L,2,2,100.0,1,3,33.3,5,thiago-kapps-1
Alex Kessman,2019-09-07,2,Pittsburgh,,Ohio,W,2,2,100.0,2,3,66.7,8,alex-kessman-1
Brenton King,2019-09-07,2,Georgia Tech,,South Florida,W,2,2,100.0,0,1,0.0,2,brenton-king-1
Michael Lantz,2019-09-07,2,Minnesota,@,Fresno State,W,5,5,100.0,1,1,100.0,8,michael-lantz-1
Collin Larsh,2019-09-07,2,Wisconsin,,Central Michigan,W,8,8,100.0,1,2,50.0,11,collin-larsh-1
Connor Limpert,2019-09-07,2,Arkansas,@,Mississippi,L,2,2,100.0,1,2,50.0,5,connor-limpert-1
Luke Logan,2019-09-07,2,Mississippi,,Arkansas,W,4,4,100.0,1,1,100.0,7,luke-logan-1
Blake Lynch,2019-09-07,2,Kansas State,,Bowling Green State,W,7,7,100.0,1,1,100.0,10,blake-lynch-2
Blake Mazza,2019-09-07,2,Washington State,,Northern Colorado,W,8,8,100.0,1,1,100.0,11,blake-mazza-1
Tucker McCann,2019-09-07,2,Missouri,,West Virginia,W,5,5,100.0,1,2,50.0,8,tucker-mccann-1
James McCourt,2019-09-07,2,Illinois,@,Connecticut,W,4,4,100.0,1,1,100.0,7,james-mccourt-1
Chase McGrath,2019-09-07,2,Southern California,,Stanford,W,6,6,100.0,1,1,100.0,9,chase-mcgrath-1
Alex McNulty,2019-09-07,2,Buffalo,@,Penn State,L,1,1,100.0,2,3,66.7,7,alex-mcnulty-1
Evan McPherson,2019-09-07,2,Florida,,Tennessee-Martin,W,5,5,100.0,1,1,100.0,8,evan-mcpherson-1
Jacob Meeks,2019-09-07,2,Louisiana-Monroe,@,Florida State,L,5,6,83.3,1,1,100.0,8,jacob-meeks-1
Matthew Mercurio,2019-09-07,2,San Jose State,,Tulsa,L,1,1,100.0,1,1,100.0,4,matthew-mercurio-1
Ryan Meskell,2019-09-07,2,Hawaii,,Oregon State,W,4,4,100.0,1,4,25.0,7,ryan-meskell-1
JJ Molson,2019-09-07,2,UCLA,,San Diego State,L,2,2,100.0,0,1,0.0,2,jj-molson-1
Jake Moody,2019-09-07,2,Michigan,,Army,W,2,2,100.0,1,1,100.0,5,jake-moody-1
Ethan Mooney,2019-09-07,2,North Texas,@,Southern Methodist,L,3,3,100.0,2,2,100.0,9,ethan-mooney-1
Cory Munson,2019-09-07,2,Western Kentucky,@,Florida International,W,2,2,100.0,2,2,100.0,8,cory-munson-1
Quinn Nordin,2019-09-07,2,Michigan,,Army,W,1,1,100.0,0,1,0.0,1,quinn-nordin-1
Jake Oldroyd,2019-09-07,2,Brigham Young,@,Tennessee,W,2,2,100.0,3,3,100.0,11,jake-oldroyd-1
Frankie Onate,2019-09-07,2,South Alabama,,Jackson State,W,2,3,66.7,1,1,100.0,5,frankie-onate-1
Riley Patterson,2019-09-07,2,Memphis,,Southern,W,7,7,100.0,2,2,100.0,13,riley-patterson-1
Jake Pinegar,2019-09-07,2,Penn State,,Buffalo,W,6,6,100.0,1,1,100.0,9,jake-pinegar-1
Maxwell Poduska,2019-09-07,2,Colorado State,,Western Illinois,W,4,4,100.0,0,2,0.0,4,maxwell-poduska-1
Chance Poore,2019-09-07,2,Kentucky,,Eastern Michigan,W,5,5,100.0,1,1,100.0,8,chance-poore-1
B.T. Potter,2019-09-07,2,Clemson,,Texas A&M,W,3,3,100.0,1,2,50.0,6,bt-potter-1
Jacob Rainey,2019-09-07,2,Tulsa,@,San Jose State,W,4,4,100.0,2,2,100.0,10,jacob-rainey-1
AJ Reed,2019-09-07,2,Duke,,North Carolina A&T,W,6,6,100.0,1,1,100.0,9,aj-reed-1
Will Reichard,2019-09-07,2,Alabama,,New Mexico State,W,8,8,100.0,2,2,100.0,14,will-reichard-1
Nick Rice,2019-09-07,2,Old Dominion,@,Virginia Tech,L,2,2,100.0,1,1,100.0,5,nick-rice-1
John Richardson,2019-09-07,2,Northern Illinois,@,Utah,L,2,2,100.0,1,1,100.0,5,john-richardson-1
Ryan Rimmler,2019-09-07,2,Ball State,,Fordham,W,5,5,100.0,0,1,0.0,5,ryan-rimmler-1
Vladmir Rivas,2019-09-07,2,Florida Atlantic,,Central Florida,L,0,0,,2,3,66.7,6,vladmir-rivas-1
Russell Roberts,2019-09-07,2,Southern Methodist,,North Texas,W,4,4,100.0,0,1,0.0,4,russell-roberts-1
Cooper Rothe,2019-09-07,2,Wyoming,@,Texas State,W,2,2,100.0,3,4,75.0,11,cooper-rothe-1
Joshua Rowland,2019-09-07,2,Texas State,,Wyoming,L,2,2,100.0,0,2,0.0,2,joshua-rowland-1
Noah Ruggles,2019-09-07,2,North Carolina,,Miami (FL),W,2,2,100.0,2,3,66.7,8,noah-ruggles-1
Chad Ryland,2019-09-07,2,Eastern Michigan,@,Kentucky,L,2,2,100.0,1,1,100.0,5,chad-ryland-1
Cesar R. Silva,2019-09-07,2,Fresno State,,Minnesota,L,3,3,100.0,2,3,66.7,9,cesar-r-silva-1
Samuel Sloman,2019-09-07,2,Miami (OH),,Tennessee Tech,W,4,4,100.0,2,2,100.0,10,samuel-sloman-1
Seth Small,2019-09-07,2,Texas A&M,@,Clemson,L,1,1,100.0,1,1,100.0,4,seth-small-1
Evan Staley,2019-09-07,2,West Virginia,@,Missouri,L,1,1,100.0,0,1,0.0,1,evan-staley-1
Chandler Staton,2019-09-07,2,Appalachian State,,UNC Charlotte,W,8,8,100.0,0,1,0.0,8,chandler-staton-1
James Stefanou,2019-09-07,2,Colorado,,Nebraska,W,4,4,100.0,2,2,100.0,10,james-stefanou-1
Andrew Stein,2019-09-07,2,Southern Mississippi,@,Mississippi State,L,1,1,100.0,0,1,0.0,1,andrew-stein-1
Cole Talley,2019-09-07,2,Army,@,Michigan,L,3,3,100.0,0,1,0.0,3,cole-talley-1
Brandon Talton,2019-09-07,2,Nevada,@,Oregon,L,0,0,,2,2,100.0,6,brandon-talton-1
Greg Thomas,2019-09-07,2,California,@,Washington,W,2,2,100.0,2,2,100.0,8,greg-thomas-6
Jet Toner,2019-09-07,2,Stanford,@,Southern California,L,2,2,100.0,2,4,50.0,8,jet-toner-1
Matthew Trickett,2019-09-07,2,Kent State,,,W,2,2,100.0,4,4,100.0,14,matthew-trickett-1
Jake Verity,2019-09-07,2,East Carolina,,Gardner-Webb,W,6,6,100.0,2,2,100.0,12,jake-verity-1
Nick Vogel,2019-09-07,2,Alabama-Birmingham,@,Akron,W,4,4,100.0,1,3,33.3,7,nick-vogel-1
Coby Weiss,2019-09-07,2,South Florida,@,Georgia Tech,L,1,1,100.0,1,1,100.0,4,coby-weiss-1
Parker White,2019-09-07,2,South Carolina,,Charleston Southern,W,5,5,100.0,1,1,100.0,8,parker-white-2
Dalton Witherspoon,2019-09-07,2,Houston,,Prairie View A&M,W,4,4,100.0,3,3,100.0,13,dalton-witherspoon-1
Trey Wolff,2019-09-07,2,Texas Tech,,Texas-El Paso,W,5,5,100.0,1,1,100.0,8,trey-wolff-1
Brandon Wright,2019-09-07,2,Georgia State,,Furman,W,6,6,100.0,2,2,100.0,12,brandon-wright-3
Cade York,2019-09-07,2,Louisiana State,@,Texas,W,4,4,100.0,3,3,100.0,13,cade-york-1
Louie Zervos,2019-09-07,2,Ohio,@,Pittsburgh,L,1,1,100.0,1,1,100.0,4,louie-zervos-1
Aaron Boumerhi,2019-09-13,3,Boston College,,Kansas,L,3,3,100.0,1,2,50.0,6,aaron-boumerhi-1
Liam Jones,2019-09-13,3,Kansas,@,Boston College,W,6,6,100.0,2,2,100.0,12,liam-jones-1
Blake Mazza,2019-09-13,3,Washington State,N,Houston,W,4,4,100.0,1,1,100.0,7,blake-mazza-1
Noah Ruggles,2019-09-13,3,North Carolina,@,Wake Forest,L,1,1,100.0,1,1,100.0,4,noah-ruggles-1
Nick Sciba,2019-09-13,3,Wake Forest,,North Carolina,W,3,3,100.0,1,1,100.0,6,nick-sciba-1
Dalton Witherspoon,2019-09-13,3,Houston,N,Washington State,L,3,3,100.0,1,2,50.0,6,dalton-witherspoon-1
Ricky Aguayo,2019-09-14,3,Florida State,@,Virginia,L,3,3,100.0,1,1,100.0,6,ricky-aguayo-1
Matt Ammendola,2019-09-14,3,Oklahoma State,@,Tulsa,W,4,4,100.0,2,2,100.0,10,matt-ammendola-1
Matt Araiza,2019-09-14,3,San Diego State,@,New Mexico State,W,4,4,100.0,1,1,100.0,7,matt-araiza-1
