School,Date,G,Loc,Opponent,WL,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,Fum,Pass Int,Turnovers
Memphis,2000-11-11,10,,Cincinnati,L,20,34,58.8,203,0,42,152,3.6,1,3,4,7
Miami (FL),2000-11-11,9,,Pittsburgh,W,22,37,59.5,264,2,41,155,3.8,2,0,0,0
Miami (OH),2000-11-11,10,@,Marshall,L,21,39,53.8,283,2,49,185,3.8,2,3,2,5
Michigan,2000-11-11,10,,Penn State,W,14,29,48.3,212,2,50,232,4.6,2,0,3,3
Michigan State,2000-11-11,10,,Purdue,W,12,23,52.2,195,1,51,292,5.7,3,0,1,1
Middle Tennessee State,2000-11-11,10,,South Florida,W,15,25,60.0,232,4,34,188,5.5,2,0,0,0
Mississippi State,2000-11-11,9,,Alabama,W,18,27,66.7,262,1,50,276,5.5,2,1,0,1
Missouri,2000-11-11,10,@,Baylor,W,16,28,57.1,199,2,52,273,5.3,5,1,1,2
Navy,2000-11-11,9,@,Tulane,L,24,43,55.8,362,2,56,362,6.5,3,3,3,6
Nebraska,2000-11-11,10,@,Kansas State,L,2,13,15.4,39,0,45,200,4.4,3,1,1,2
Nevada,2000-11-11,10,@,Hawaii,L,27,51,52.9,337,2,32,41,1.3,0,2,2,4
New Mexico,2000-11-11,11,@,Nevada-Las Vegas,L,4,11,36.4,61,0,43,143,3.3,2,1,2,3
New Mexico State,2000-11-11,10,@,Idaho,L,14,28,50.0,228,2,64,432,6.8,3,2,2,4
North Carolina,2000-11-11,10,,Maryland,W,7,16,43.8,42,0,38,241,6.3,1,2,1,3
North Carolina State,2000-11-11,9,,Duke,W,32,51,62.7,413,3,25,48,1.9,1,1,1,2
North Texas,2000-11-11,10,@,Arkansas State,L,19,31,61.3,214,3,37,111,3.0,1,1,2,3
Northern Illinois,2000-11-11,10,@,Eastern Michigan,L,13,25,52.0,144,0,43,278,6.5,3,2,2,4
Northwestern,2000-11-11,10,@,Iowa,L,25,45,55.6,248,1,50,129,2.6,1,0,0,0
Notre Dame,2000-11-11,9,,Boston College,W,9,12,75.0,86,0,61,380,6.2,4,2,0,2
Ohio,2000-11-11,10,@,Bowling Green State,W,2,12,16.7,17,0,55,277,5.0,2,0,1,1
Ohio State,2000-11-11,10,@,Illinois,W,23,38,60.5,251,2,57,223,3.9,0,0,3,3
Oklahoma,2000-11-11,9,@,Texas A&M,W,28,42,66.7,263,1,28,105,3.8,2,1,2,3
Oklahoma State,2000-11-11,9,@,Texas Tech,L,22,39,56.4,223,0,39,107,2.7,0,1,2,3
Ole Miss,2000-11-11,9,,Louisiana State,L,20,37,54.1,287,0,34,73,2.1,0,1,1,2
Oregon,2000-11-11,10,,California,W,20,36,55.6,252,1,38,76,2.0,2,1,1,2
Oregon State,2000-11-11,10,@,Arizona,W,17,31,54.8,231,1,41,73,1.8,2,0,1,1
Penn State,2000-11-11,11,@,Michigan,L,19,35,54.3,230,1,34,177,5.2,0,1,4,5
Pitt,2000-11-11,9,@,Miami (FL),L,19,39,48.7,189,1,30,77,2.6,0,1,2,3
Purdue,2000-11-11,10,@,Michigan State,L,26,43,60.5,279,1,21,79,3.8,0,0,3,3
Rice,2000-11-11,10,@,Texas-El Paso,L,7,18,38.9,130,2,43,175,4.1,1,0,0,0
Rutgers,2000-11-11,9,,West Virginia,L,24,48,50.0,274,2,35,176,5.0,1,2,4,6
SMU,2000-11-11,10,,Tulsa,W,14,19,73.7,157,1,39,177,4.5,2,1,1,2
South Carolina,2000-11-11,10,@,Florida,L,19,28,67.9,166,0,35,81,2.3,1,1,0,1
South Florida,2000-11-11,10,@,Middle Tennessee State,L,27,44,61.4,206,0,28,91,3.3,1,1,2,3
Southern Mississippi,2000-11-11,9,@,Alabama-Birmingham,W,25,34,73.5,261,2,38,46,1.2,2,0,1,1
Stanford,2000-11-11,10,,Arizona State,W,17,30,56.7,169,1,45,145,3.2,2,0,0,0
Syracuse,2000-11-11,9,@,Temple,W,4,14,28.6,62,0,57,223,3.9,4,0,2,2
Temple,2000-11-11,10,,Syracuse,L,6,27,22.2,44,0,32,119,3.7,1,1,2,3
Tennessee,2000-11-11,9,,Arkansas,W,19,34,55.9,212,5,51,290,5.7,3,0,0,0
Texas,2000-11-11,10,@,Kansas,W,11,19,57.9,241,2,61,396,6.5,5,0,2,2
Texas A&M,2000-11-11,10,,Oklahoma,L,18,37,48.6,219,1,37,97,2.6,3,0,2,2
Texas Christian,2000-11-11,9,,Fresno State,W,7,15,46.7,78,0,62,217,3.5,3,1,0,1
Texas Tech,2000-11-11,11,,Oklahoma State,W,32,47,68.1,252,3,29,152,5.2,2,0,0,0
Toledo,2000-11-11,10,,Ball State,W,6,19,31.6,82,2,35,260,7.4,2,0,0,0
Tulane,2000-11-11,10,,Navy,W,26,41,63.4,380,5,29,125,4.3,1,0,2,2
Tulsa,2000-11-11,10,@,Southern Methodist,L,19,36,52.8,227,0,38,85,2.2,3,1,0,1
UAB,2000-11-11,10,,Southern Mississippi,L,15,25,60.0,146,0,51,191,3.7,2,0,0,0
UCF,2000-11-11,11,,Virginia Tech,L,28,45,62.2,362,3,23,21,0.9,0,2,4,6
UCLA,2000-11-11,10,@,Washington,L,22,38,57.9,298,2,24,71,3.0,2,1,1,2
UNLV,2000-11-11,10,,New Mexico,W,13,21,61.9,148,1,46,181,3.9,0,2,3,5
USC,2000-11-11,10,,Washington State,L,29,54,53.7,379,3,41,91,2.2,0,2,1,3
Utah,2000-11-11,10,@,Wyoming,W,7,16,43.8,146,1,41,183,4.5,2,0,0,0
Utah State,2000-11-11,10,@,Boise State,L,25,57,43.9,509,2,24,86,3.6,3,0,0,0
UTEP,2000-11-11,10,,Rice,W,21,30,70.0,339,3,35,115,3.3,2,0,0,0
Vanderbilt,2000-11-11,10,@,Kentucky,W,17,29,58.6,263,3,32,82,2.6,0,1,0,1
Virginia Tech,2000-11-11,10,@,Central Florida,W,2,8,25.0,55,0,61,313,5.1,5,0,0,0
Wake Forest,2000-11-11,9,,Florida State,L,11,26,42.3,114,0,46,162,3.5,0,0,1,1
Washington,2000-11-11,10,,UCLA,W,12,19,63.2,111,2,64,349,5.5,3,2,0,2
Washington State,2000-11-11,10,@,Southern California,W,12,32,37.5,242,1,38,130,3.4,2,2,0,2
West Virginia,2000-11-11,9,@,Rutgers,W,12,26,46.2,126,1,51,152,3.0,2,1,1,2
Western Michigan,2000-11-11,10,@,Central Michigan,L,8,20,40.0,99,0,44,176,4.0,1,0,3,3
Wisconsin,2000-11-11,11,@,Indiana,W,16,23,69.6,207,3,39,228,5.8,2,3,0,3
Wyoming,2000-11-11,10,,Utah,L,15,36,41.7,186,0,34,63,1.9,0,1,1,2
Colorado State,2000-11-16,11,,Wyoming,W,17,26,65.4,216,2,33,74,2.2,1,2,0,2
Wyoming,2000-11-16,11,@,Colorado State,L,14,30,46.7,138,1,39,152,3.9,0,1,3,4
Air Force,2000-11-18,11,,San Diego State,W,10,17,58.8,122,1,73,418,5.7,5,0,1,1
Akron,2000-11-18,11,@,Kent State,W,11,20,55.0,113,1,60,284,4.7,1,2,0,2
Alabama,2000-11-18,11,,Auburn,L,12,29,41.4,112,0,22,23,1.0,0,0,1,1
Arkansas,2000-11-18,10,@,Mississippi State,W,9,27,33.3,68,0,47,149,3.2,2,0,3,3
Army,2000-11-18,10,,Alabama-Birmingham,L,22,49,44.9,216,1,32,47,1.5,0,1,1,2
Auburn,2000-11-18,11,@,Alabama,W,10,20,50.0,139,0,47,162,3.4,0,1,2,3
Ball State,2000-11-18,11,,Connecticut,W,13,20,65.0,137,1,54,255,4.7,3,1,0,1
Baylor,2000-11-18,11,@,Oklahoma State,L,17,35,48.6,227,2,31,66,2.1,1,4,3,7
Boise State,2000-11-18,11,,Idaho,W,21,31,67.7,449,6,31,120,3.9,3,0,0,0
Brigham Young,2000-11-18,11,,New Mexico,W,21,35,60.0,349,0,44,149,3.4,4,1,1,2
Buffalo,2000-11-18,11,,Miami (OH),L,12,24,50.0,121,1,56,290,5.2,1,0,3,3
California,2000-11-18,11,,Stanford,L,22,34,64.7,195,1,37,181,4.9,3,1,4,5
Central Michigan,2000-11-18,11,@,Northern Illinois,L,7,24,29.2,65,0,28,104,3.7,0,1,0,1
Cincinnati,2000-11-18,11,,Southern Mississippi,W,20,42,47.6,197,2,36,72,2.0,1,2,0,2
Clemson,2000-11-18,11,,South Carolina,W,14,30,46.7,185,0,49,174,3.6,1,0,1,1
Connecticut,2000-11-18,11,@,Ball State,L,20,37,54.1,254,0,31,40,1.3,0,2,0,2
Duke,2000-11-18,11,,North Carolina,L,10,36,27.8,140,1,36,107,3.0,2,1,3,4
East Carolina,2000-11-18,10,@,West Virginia,L,26,42,61.9,313,2,32,1,0.0,1,1,1,2
Eastern Michigan,2000-11-18,11,@,Western Michigan,L,15,34,44.1,140,0,27,35,1.3,0,1,3,4
Florida,2000-11-18,11,@,Florida State,L,27,46,58.7,278,1,20,37,1.9,0,0,3,3
Florida State,2000-11-18,12,,Florida,W,23,44,52.3,353,3,29,90,3.1,1,0,2,2
Fresno State,2000-11-18,10,,Southern Methodist,W,14,18,77.8,139,0,41,181,4.4,2,1,0,1
Georgia,2000-11-18,10,,Mississippi,W,9,18,50.0,107,1,45,244,5.4,2,2,2,4
Georgia Tech,2000-11-18,10,@,Maryland,W,19,30,63.3,354,2,53,193,3.6,3,1,0,1
Hawaii,2000-11-18,10,,Louisiana Tech,W,31,51,60.8,391,2,29,124,4.3,2,2,1,3
Houston,2000-11-18,11,,Louisville,L,14,34,41.2,147,1,29,29,1.0,0,1,5,6
Idaho,2000-11-18,11,@,Boise State,L,22,40,55.0,289,3,41,111,2.7,0,0,5,5
Illinois,2000-11-18,11,@,Northwestern,L,20,37,54.1,246,2,36,116,3.2,1,2,1,3
Indiana,2000-11-18,11,@,Purdue,L,13,28,46.4,123,1,36,205,5.7,1,1,3,4
Iowa,2000-11-18,12,@,Minnesota,L,14,24,58.3,159,1,34,136,4.0,2,1,1,2
Iowa State,2000-11-18,11,,Kansas,W,13,28,46.4,171,0,50,335,6.7,5,1,1,2
Kansas,2000-11-18,11,@,Iowa State,L,15,35,42.9,158,1,38,138,3.6,1,1,0,1
Kansas State,2000-11-18,12,@,Missouri,W,9,20,45.0,158,0,55,155,2.8,3,0,1,1
Kent State,2000-11-18,11,,Akron,L,17,38,44.7,205,0,29,82,2.8,1,4,1,5
Kentucky,2000-11-18,11,@,Tennessee,L,25,49,51.0,330,2,35,96,2.7,0,0,2,2
Louisiana,2000-11-18,11,@,Middle Tennessee State,L,28,45,62.2,299,3,39,105,2.7,1,1,0,1
Louisiana Tech,2000-11-18,12,@,Hawaii,L,28,47,59.6,255,1,20,32,1.6,0,0,4,4
Louisiana-Monroe,2000-11-18,11,,Wofford,L,23,44,52.3,178,1,21,40,1.9,0,1,1,2
Louisville,2000-11-18,11,@,Houston,W,13,34,38.2,216,2,49,156,3.2,1,1,1,2
Marshall,2000-11-18,11,@,Ohio,L,27,40,67.5,299,2,19,72,3.8,2,2,0,2
Maryland,2000-11-18,11,,Georgia Tech,L,29,46,63.0,318,3,22,20,0.9,0,2,1,3
Memphis,2000-11-18,11,@,Tulane,L,24,54,44.4,216,1,26,85,3.3,0,3,3,6
Miami (FL),2000-11-18,10,@,Syracuse,W,16,29,55.2,263,1,41,156,3.8,2,0,0,0
Miami (OH),2000-11-18,11,@,Buffalo,W,9,21,42.9,104,0,47,217,4.6,2,1,4,5
Michigan,2000-11-18,11,@,Ohio State,W,14,25,56.0,303,3,43,88,2.0,1,0,1,1
Michigan State,2000-11-18,11,@,Penn State,L,22,38,57.9,308,2,37,100,2.7,1,0,0,0
Middle Tennessee State,2000-11-18,11,,Louisiana,W,24,39,61.5,292,1,38,168,4.4,4,2,2,4
Minnesota,2000-11-18,11,,Iowa,W,23,38,60.5,299,3,40,142,3.6,0,1,0,1
Mississippi State,2000-11-18,10,,Arkansas,L,12,22,54.5,138,0,39,68,1.7,0,1,0,1
Missouri,2000-11-18,11,,Kansas State,L,9,20,45.0,110,1,42,139,3.3,2,1,1,2
Navy,2000-11-18,10,,Wake Forest,L,12,23,52.2,151,1,54,283,5.2,2,1,1,2
Nevada,2000-11-18,11,,Rice,W,17,30,56.7,236,1,38,129,3.4,3,1,1,2
New Mexico,2000-11-18,12,@,Brigham Young,L,11,28,39.3,178,1,33,90,2.7,0,2,0,2
New Mexico State,2000-11-18,11,@,North Texas,L,12,25,48.0,139,0,39,180,4.6,2,3,2,5
North Carolina,2000-11-18,11,@,Duke,W,18,26,69.2,218,2,41,247,6.0,4,2,1,3
North Carolina State,2000-11-18,10,@,Virginia,L,25,46,54.3,266,0,37,137,3.7,2,0,1,1
North Texas,2000-11-18,11,,New Mexico State,W,6,12,50.0,63,0,53,208,3.9,3,1,0,1
Northern Illinois,2000-11-18,11,,Central Michigan,W,10,21,47.6,174,2,64,299,4.7,1,0,1,1
Northwestern,2000-11-18,11,,Illinois,W,19,32,59.4,163,1,71,315,4.4,8,0,0,0
Notre Dame,2000-11-18,10,@,Rutgers,W,14,20,70.0,186,3,60,295,4.9,3,1,0,1
Ohio,2000-11-18,11,,Marshall,W,10,14,71.4,87,0,66,401,6.1,5,0,0,0
Ohio State,2000-11-18,11,,Michigan,L,21,48,43.8,251,1,34,149,4.4,2,0,3,3
Oklahoma,2000-11-18,10,,Texas Tech,W,24,38,63.2,248,1,25,136,5.4,2,2,2,4
Oklahoma State,2000-11-18,10,,Baylor,W,15,24,62.5,171,1,51,240,4.7,5,2,0,2
Ole Miss,2000-11-18,10,@,Georgia,L,16,37,43.2,175,1,33,67,2.0,0,1,2,3
Oregon,2000-11-18,11,@,Oregon State,L,25,48,52.1,334,0,34,137,4.0,2,1,5,6
Oregon State,2000-11-18,11,,Oregon,W,14,27,51.9,246,2,39,153,3.9,1,0,1,1
Penn State,2000-11-18,12,,Michigan State,W,11,26,42.3,218,3,45,244,5.4,3,0,0,0
Pitt,2000-11-18,10,@,Temple,W,18,29,62.1,218,1,45,170,3.8,0,4,1,5
Purdue,2000-11-18,11,,Indiana,W,20,29,69.0,216,1,50,294,5.9,5,1,1,2
Rice,2000-11-18,11,@,Nevada,L,10,23,43.5,104,0,59,293,5.0,4,3,1,4
Rutgers,2000-11-18,10,,Notre Dame,L,13,28,46.4,175,0,30,174,5.8,2,2,3,5
San Diego State,2000-11-18,10,@,Air Force,L,14,26,53.8,269,2,28,81,2.9,1,2,1,3
San Jose State,2000-11-18,11,@,Tulsa,L,12,33,36.4,196,0,37,206,5.6,2,0,1,1
SMU,2000-11-18,11,@,Fresno State,L,19,36,52.8,190,1,43,151,3.5,0,2,1,3
South Carolina,2000-11-18,11,@,Clemson,L,13,26,50.0,200,0,39,162,4.2,1,0,3,3
South Florida,2000-11-18,11,,Austin Peay,W,13,19,68.4,242,2,47,298,6.3,5,0,1,1
Southern Mississippi,2000-11-18,10,@,Cincinnati,L,19,34,55.9,203,2,42,138,3.3,1,3,2,5
Stanford,2000-11-18,11,@,California,W,12,23,52.2,242,3,41,48,1.2,1,0,1,1
Syracuse,2000-11-18,10,,Miami (FL),L,11,27,40.7,83,0,31,83,2.7,0,0,2,2
Temple,2000-11-18,11,,Pittsburgh,L,18,35,51.4,170,0,27,12,0.4,0,0,2,2
Tennessee,2000-11-18,10,,Kentucky,W,19,25,76.0,362,4,29,228,7.9,4,1,1,2
Texas Christian,2000-11-18,10,,Texas-El Paso,W,10,18,55.6,216,2,49,313,6.4,4,2,0,2
Texas Tech,2000-11-18,12,@,Oklahoma,L,42,62,67.7,309,1,23,21,0.9,0,0,2,2
Tulane,2000-11-18,11,,Memphis,W,29,56,51.8,360,3,40,123,3.1,0,1,0,1
Tulsa,2000-11-18,11,,San Jose State,W,12,27,44.4,138,0,52,327,6.3,4,1,0,1
UAB,2000-11-18,11,@,Army,W,14,28,50.0,218,1,41,209,5.1,1,1,1,2
UCLA,2000-11-18,11,,Southern California,L,14,23,60.9,257,3,28,71,2.5,1,0,0,0
USC,2000-11-18,11,@,UCLA,W,26,38,68.4,350,4,44,207,4.7,1,2,0,2
Utah State,2000-11-18,11,,Idaho State,L,15,36,41.7,209,2,19,51,2.7,0,2,1,3
UTEP,2000-11-18,11,@,Texas Christian,L,21,47,44.7,217,2,32,70,2.2,0,1,1,2
Virginia,2000-11-18,10,,North Carolina State,W,7,17,41.2,149,1,44,231,5.3,2,0,0,0
Wake Forest,2000-11-18,10,@,Navy,W,16,24,66.7,272,2,53,305,5.8,5,2,0,2
Washington,2000-11-18,11,@,Washington State,W,11,21,52.4,190,3,53,336,6.3,4,1,0,1
Washington State,2000-11-18,11,,Washington,L,12,28,42.9,122,0,28,88,3.1,0,0,1,1
West Virginia,2000-11-18,10,,East Carolina,W,13,25,52.0,316,2,46,79,1.7,2,2,0,2
Western Michigan,2000-11-18,11,,Eastern Michigan,W,17,30,56.7,223,2,51,191,3.7,1,1,1,2
Bowling Green State,2000-11-22,11,@,Toledo,L,14,31,45.2,136,0,30,81,2.7,2,2,2,4
Toledo,2000-11-22,11,,Bowling Green State,W,11,23,47.8,174,1,47,275,5.9,4,0,1,1
Mississippi State,2000-11-23,11,@,Mississippi,L,13,27,48.1,184,1,40,184,4.6,3,1,1,2
Ole Miss,2000-11-23,11,,Mississippi State,W,11,23,47.8,147,3,44,230,5.2,3,0,1,1
Arizona,2000-11-24,11,,Arizona State,L,16,31,51.6,176,1,50,195,3.9,1,2,1,3
Arizona State,2000-11-24,11,@,Arizona,W,15,35,42.9,189,0,31,75,2.4,2,0,0,0
Arkansas,2000-11-24,11,,Louisiana State,W,15,28,53.6,114,0,47,139,3.0,1,0,0,0
Brigham Young,2000-11-24,12,@,Utah,W,16,29,55.2,284,1,42,100,2.4,2,0,1,1
Colorado,2000-11-24,11,@,Nebraska,L,25,41,61.0,254,1,43,197,4.6,3,0,2,2
East Carolina,2000-11-24,11,@,Southern Mississippi,W,5,20,25.0,55,1,43,155,3.6,0,0,2,2
LSU,2000-11-24,11,@,Arkansas,L,6,27,22.2,65,0,27,84,3.1,0,1,2,3
Nebraska,2000-11-24,11,,Colorado,W,11,17,64.7,139,0,48,296,6.2,3,3,0,3
Pitt,2000-11-24,11,,West Virginia,W,11,27,40.7,229,1,46,275,6.0,4,0,4,4
SMU,2000-11-24,12,,Texas Christian,L,11,31,35.5,119,1,32,27,0.8,0,1,1,2
Southern Mississippi,2000-11-24,11,,East Carolina,L,16,38,42.1,239,0,47,132,2.8,1,2,1,3
Texas,2000-11-24,11,,Texas A&M,W,16,24,66.7,383,3,35,109,3.1,1,0,0,0
Texas A&M,2000-11-24,11,@,Texas,L,25,43,58.1,290,1,28,81,2.9,1,2,2,4
Texas Christian,2000-11-24,11,@,Southern Methodist,W,13,20,65.0,251,4,48,307,6.4,3,0,1,1
Utah,2000-11-24,11,,Brigham Young,L,16,34,47.1,252,1,30,70,2.3,1,1,1,2
West Virginia,2000-11-24,11,@,Pittsburgh,L,21,45,46.7,343,2,26,49,1.9,0,1,0,1
Boston College,2000-11-25,11,@,Miami (FL),L,12,29,41.4,122,0,42,176,4.2,1,0,1,1
Fresno State,2000-11-25,11,@,San Jose State,W,15,25,60.0,244,2,43,135,3.1,0,0,0,0
Georgia,2000-11-25,11,,Georgia Tech,L,37,63,58.7,435,2,18,26,1.4,0,1,2,3
Georgia Tech,2000-11-25,11,@,Georgia,W,20,35,57.1,222,1,34,140,4.1,1,0,2,2
Hawaii,2000-11-25,11,,Wisconsin,L,24,56,42.9,361,2,14,42,3.0,1,0,2,2
Miami (FL),2000-11-25,11,,Boston College,W,18,28,64.3,255,5,41,244,6.0,0,1,1,2
Nevada,2000-11-25,12,@,Tulsa,L,13,33,39.4,153,0,24,17,0.7,0,1,1,2
North Carolina State,2000-11-25,11,,Wake Forest,W,14,30,46.7,139,1,37,143,3.9,2,3,0,3
Notre Dame,2000-11-25,11,@,Southern California,W,9,15,60.0,142,0,62,246,4.0,5,0,0,0
Oklahoma,2000-11-25,11,@,Oklahoma State,W,19,36,52.8,154,1,34,155,4.6,0,0,2,2
Oklahoma State,2000-11-25,11,,Oklahoma,L,9,20,45.0,102,0,38,173,4.6,1,0,2,2
Rutgers,2000-11-25,11,@,Syracuse,L,17,36,47.2,200,1,42,177,4.2,2,2,1,3
San Diego State,2000-11-25,11,,Nevada-Las Vegas,L,17,32,53.1,328,1,32,90,2.8,2,0,1,1
San Jose State,2000-11-25,12,,Fresno State,L,16,40,40.0,232,0,26,50,1.9,1,1,3,4
Syracuse,2000-11-25,11,,Rutgers,W,11,20,55.0,180,0,54,339,6.3,7,1,1,2
Tennessee,2000-11-25,11,@,Vanderbilt,W,14,30,46.7,158,1,46,196,4.3,3,1,2,3
Tulsa,2000-11-25,12,,Nevada,W,14,22,63.6,157,3,54,273,5.1,2,1,1,2
UNLV,2000-11-25,11,@,San Diego State,W,19,31,61.3,277,2,39,91,2.3,1,0,0,0
USC,2000-11-25,12,,Notre Dame,L,17,35,48.6,251,2,30,78,2.6,1,1,2,3
Vanderbilt,2000-11-25,11,,Tennessee,L,21,46,45.7,258,2,25,57,2.3,1,0,1,1
Virginia,2000-11-25,11,@,Virginia Tech,L,9,24,37.5,157,0,34,171,5.0,3,1,0,1
Virginia Tech,2000-11-25,11,,Virginia,W,16,25,64.0,202,1,53,259,4.9,5,1,0,1
Wake Forest,2000-11-25,11,@,North Carolina State,L,14,27,51.9,126,1,39,164,4.2,1,4,1,5
Wisconsin,2000-11-25,12,@,Hawaii,W,12,21,57.1,207,2,64,263,4.1,3,1,2,3
Army,2000-12-02,11,@,Navy,L,13,31,41.9,145,2,27,153,5.7,1,3,2,5
Auburn,2000-12-02,12,N,Florida,L,23,43,53.5,208,0,28,120,4.3,0,2,2,4
Florida,2000-12-02,12,N,Auburn,W,17,26,65.4,238,4,35,191,5.5,0,2,1,3
Hawaii,2000-12-02,12,,Nevada-Las Vegas,L,26,50,52.0,353,3,15,37,2.5,0,0,2,2
Kansas State,2000-12-02,13,N,Oklahoma,L,12,28,42.9,106,1,38,133,3.5,1,1,0,1
Marshall,2000-12-02,12,,Western Michigan,W,29,45,64.4,358,2,31,70,2.3,0,1,0,1
Navy,2000-12-02,11,,Army,W,7,13,53.8,88,1,70,300,4.3,1,2,0,2
Oklahoma,2000-12-02,12,N,Kansas State,W,24,44,54.5,220,2,28,99,3.5,1,0,3,3
UNLV,2000-12-02,12,@,Hawaii,W,10,25,40.0,124,1,62,431,7.0,3,3,1,4
Western Michigan,2000-12-02,12,@,Marshall,L,23,34,67.6,264,2,32,86,2.7,0,1,1,2
