Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Punt Ret,Punt Ret Yds,Punt Ret YPA,Punt Ret TD,unique_id
Troy Walters,WR,25.302,2002-10-13,NFL,IND,,BAL,W 22-20,5,6,Sun,1,-2,-2.00,0,WaltTr00
Dedric Ward,WR,28.014,2002-10-13,NFL,MIA,@,DEN,W 24-22,6,6,Sun,2,47,23.50,0,WardDe00
Terrence Wilkins,WR,27.076,2002-10-13,NFL,STL,,OAK,W 28-13,6,6,Sun,2,58,29.00,0,WilkTe00
Karl Williams,WR,31.186,2002-10-13,NFL,TAM,,CLE,W 17-3,6,6,Sun,6,120,20.00,0,WillKa00
Bobby Engram,WR,29.280,2002-10-14,NFL,SEA,,SFO,L 21-28,5,6,Mon,1,61,61.00,1,EngrBo00
Lamont Brightful,DB,23.264,2002-10-20,NFL,BAL,,JAX,W 17-10,6,7,Sun,1,17,17.00,0,BrigLa20
Tim Brown*,WR,36.090,2002-10-20,NFL,OAK,,SDG,L 21-27,6,7,Sun,1,9,9.00,0,BrowTi00
Phillip Buchanon,CB,22.031,2002-10-20,NFL,OAK,,SDG,L 21-27,6,7,Sun,1,6,6.00,0,BuchPh20
Nick Davis,WR,23.014,2002-10-20,NFL,MIN,@,NYJ,L 7-20,6,7,Sun,1,6,6.00,0,DaviNi00
Tim Dwight,WR,27.099,2002-10-20,NFL,SDG,@,OAK,W 27-21,7,7,Sun,1,10,10.00,0,DwigTi00
Bobby Engram,WR,29.286,2002-10-20,NFL,SEA,@,STL,L 20-37,6,7,Sun,1,11,11.00,0,EngrBo00
Darrien Gordon,CB/K,31.340,2002-10-20,NFL,GNB,,WAS,W 30-9,7,7,Sun,1,18,18.00,0,GordDa20
Jacquez Green,WR,26.278,2002-10-20,NFL,WAS,@,GNB,L 9-30,6,7,Sun,1,4,4.00,0,GreeJa00
Az-Zahir Hakim,WR,25.139,2002-10-20,NFL,DET,,CHI,W 23-20,6,7,Sun,1,4,4.00,0,HakiAz00
Dante Hall,WR,24.049,2002-10-20,NFL,KAN,,DEN,L 34-37,7,7,Sun,3,44,14.67,0,HallDa00
Arnold Jackson,WR,25.194,2002-10-20,NFL,ARI,,DAL,W 9-6,6,7,Sun,4,40,10.00,0,JackAr00
Leon Johnson,RB,28.099,2002-10-20,NFL,CHI,@,DET,L 20-23,6,7,Sun,2,14,7.00,0,JohnLe00
Kwamie Lassiter,FS,32.321,2002-10-20,NFL,ARI,,DAL,W 9-6,6,7,Sun,1,4,4.00,0,LassKw20
Jermaine Lewis,WR,28.004,2002-10-20,NFL,HOU,@,CLE,L 17-34,6,7,Sun,4,14,3.50,0,LewiJe00
Michael Lewis,WR,30.340,2002-10-20,NFL,NOR,,SFO,W 35-27,7,7,Sun,1,0,0.00,0,LewiMi00
Brian Mitchell,RB/K,34.063,2002-10-20,NFL,PHI,,TAM,W 20-10,6,7,Sun,5,61,12.20,0,MitcBr00
Dennis Northcutt,WR,24.302,2002-10-20,NFL,CLE,,HOU,W 34-17,7,7,Sun,3,17,5.67,0,NortDe00
Deltha O'Neal,LCB,25.263,2002-10-20,NFL,DEN,@,KAN,W 37-34,7,7,Sun,2,0,0.00,0,ONeaDe00
Charlie Rogers,RB,26.123,2002-10-20,NFL,BUF,@,MIA,W 23-10,7,7,Sun,3,22,7.33,0,RogeCh00
Allen Rossum,CB,26.363,2002-10-20,NFL,ATL,,CAR,W 30-0,6,7,Sun,4,27,6.75,0,RossAl99
Bobby Shaw,WR/P,27.180,2002-10-20,NFL,JAX,@,BAL,L 10-17,6,7,Sun,2,23,11.50,0,ShawBo00
Reggie Swinton,WR,27.088,2002-10-20,NFL,DAL,@,ARI,L 6-9,7,7,Sun,1,0,0.00,0,SwinRe00
Bobby Taylor,RCB,28.296,2002-10-20,NFL,PHI,,TAM,W 20-10,6,7,Sun,1,0,0.00,0,TaylBo00
Dedric Ward,WR,28.021,2002-10-20,NFL,MIA,,BUF,L 10-23,7,7,Sun,2,27,13.50,0,WardDe00
Karl Williams,WR,31.193,2002-10-20,NFL,TAM,@,PHI,L 10-20,7,7,Sun,2,30,15.00,0,WillKa00
Antwaan Randle El,WR,23.065,2002-10-21,NFL,PIT,,IND,W 28-10,6,7,Mon,1,0,0.00,0,RandAn00
Troy Walters,WR,25.310,2002-10-21,NFL,IND,@,PIT,L 10-28,6,7,Mon,2,21,10.50,0,WaltTr00
Deion Branch,WR,23.101,2002-10-27,NFL,NWE,,DEN,L 16-24,7,8,Sun,1,40,40.00,0,BranDe00
Tim Brown*,WR,36.097,2002-10-27,NFL,OAK,@,KAN,L 10-20,7,8,Sun,2,0,0.00,0,BrowTi00
Nick Davis,WR,23.021,2002-10-27,NFL,MIN,,CHI,W 25-7,7,8,Sun,2,60,30.00,0,DaviNi00
Bobby Engram,WR,29.293,2002-10-27,NFL,SEA,@,DAL,W 17-14,7,8,Sun,2,15,7.50,0,EngrBo00
Jabar Gaffney,WR,21.330,2002-10-27,NFL,HOU,@,JAX,W 21-19,7,8,Sun,1,-4,-4.00,0,GaffJa00
Jacquez Green,WR,26.285,2002-10-27,NFL,WAS,,IND,W 26-21,7,8,Sun,2,5,2.50,0,GreeJa00
Az-Zahir Hakim,WR,25.146,2002-10-27,NFL,DET,@,BUF,L 17-24,7,8,Sun,1,1,1.00,0,HakiAz00
Dante Hall,WR,24.056,2002-10-27,NFL,KAN,,OAK,W 20-10,8,8,Sun,1,6,6.00,0,HallDa00
Arnold Jackson,WR,25.201,2002-10-27,NFL,ARI,@,SFO,L 28-38,7,8,Sun,4,24,6.00,0,JackAr00
Leon Johnson,RB,28.106,2002-10-27,NFL,CHI,@,MIN,L 7-25,7,8,Sun,1,1,1.00,0,JohnLe00
Jermaine Lewis,WR,28.011,2002-10-27,NFL,HOU,@,JAX,W 21-19,7,8,Sun,4,19,4.75,0,LewiJe00
Michael Lewis,WR,30.347,2002-10-27,NFL,NOR,,ATL,L 35-37,8,8,Sun,2,10,5.00,0,LewiMi00
Chris McAlister,LCB,25.135,2002-10-27,NFL,BAL,,PIT,L 18-31,7,8,Sun,2,2,1.00,0,McAlCh00
Justin McCareins,WR,23.330,2002-10-27,NFL,TEN,@,CIN,W 30-24,7,8,Sun,3,23,7.67,0,McCaJu00
Santana Moss,WR/K,23.148,2002-10-27,NFL,NYJ,,CLE,L 21-24,7,8,Sun,4,103,25.75,1,MossSa00
Dennis Northcutt,WR,24.309,2002-10-27,NFL,CLE,@,NYJ,W 24-21,8,8,Sun,2,11,5.50,0,NortDe00
Deltha O'Neal,LCB,25.270,2002-10-27,NFL,DEN,@,NWE,W 24-16,8,8,Sun,3,1,0.33,0,ONeaDe00
Antwaan Randle El,WR,23.071,2002-10-27,NFL,PIT,@,BAL,W 31-18,7,8,Sun,2,31,15.50,0,RandAn00
Charlie Rogers,RB,26.130,2002-10-27,NFL,BUF,,DET,W 24-17,8,8,Sun,3,13,4.33,0,RogeCh00
Bobby Shaw,WR,27.187,2002-10-27,NFL,JAX,,HOU,L 19-21,7,8,Sun,4,69,17.25,0,ShawBo00
Steve Smith,WR,23.168,2002-10-27,NFL,CAR,,TAM,L 9-12,8,8,Sun,5,7,1.40,0,SmitSt01
Troy Walters,WR,25.316,2002-10-27,NFL,IND,@,WAS,L 21-26,7,8,Sun,2,36,18.00,0,WaltTr00
Jimmy Williams,CB,23.231,2002-10-27,NFL,SFO,,ARI,W 38-28,7,8,Sun,1,40,40.00,0,WillJi22
Karl Williams,WR,31.200,2002-10-27,NFL,TAM,@,CAR,W 12-9,8,8,Sun,4,24,6.00,0,WillKa00
Delvin Joyce,RB,24.037,2002-10-28,NFL,NYG,@,PHI,L 3-17,7,8,Mon,1,12,12.00,0,JoycDe00
Brian Mitchell,RB/K,34.071,2002-10-28,NFL,PHI,,NYG,W 17-3,7,8,Mon,2,19,9.50,0,MitcBr00
Deion Branch,WR,23.108,2002-11-03,NFL,NWE,@,BUF,W 38-7,8,9,Sun,1,18,18.00,0,BranDe00
Bobby Engram,WR,29.300,2002-11-03,NFL,SEA,,WAS,L 3-14,8,9,Sun,3,15,5.00,0,EngrBo00
Joey Galloway,WR,30.348,2002-11-03,NFL,DAL,@,DET,L 7-9,9,9,Sun,2,8,4.00,0,GallJo00
Jacquez Green,WR,26.292,2002-11-03,NFL,WAS,@,SEA,W 14-3,8,9,Sun,1,15,15.00,0,GreeJa00
Az-Zahir Hakim,WR,25.153,2002-11-03,NFL,DET,,DAL,W 9-7,8,9,Sun,5,42,8.40,0,HakiAz00
T.J. Houshmandzadeh,WR-P,25.038,2002-11-03,NFL,CIN,@,HOU,W 38-3,8,9,Sun,2,13,6.50,0,HousTJ00
Arnold Jackson,WR,25.208,2002-11-03,NFL,ARI,,STL,L 14-27,8,9,Sun,1,4,4.00,0,JackAr00
Leon Johnson,RB,28.113,2002-11-03,NFL,CHI,,PHI,L 13-19,8,9,Sun,1,4,4.00,0,JohnLe00
Andre King,WR,28.342,2002-11-03,NFL,CLE,,PIT,L 20-23,9,9,Sun,1,15,15.00,0,KingAn00
Kwamie Lassiter,FS,32.335,2002-11-03,NFL,ARI,,STL,L 14-27,8,9,Sun,1,5,5.00,0,LassKw20
Jermaine Lewis,WR,28.018,2002-11-03,NFL,HOU,,CIN,L 3-38,8,9,Sun,2,40,20.00,0,LewiJe00
Chris McAlister,LCB,25.142,2002-11-03,NFL,BAL,@,ATL,L 17-20,8,9,Sun,1,6,6.00,0,McAlCh00
Justin McCareins,WR,23.337,2002-11-03,NFL,TEN,@,IND,W 23-15,8,9,Sun,1,4,4.00,0,McCaJu00
Brian Mitchell,RB/K,34.077,2002-11-03,NFL,PHI,@,CHI,W 19-13,8,9,Sun,5,67,13.40,0,MitcBr00
Santana Moss,WR/K,23.155,2002-11-03,NFL,NYJ,@,SDG,W 44-13,8,9,Sun,5,116,23.20,1,MossSa00
Dennis Northcutt,WR,24.316,2002-11-03,NFL,CLE,,PIT,L 20-23,9,9,Sun,1,87,87.00,1,NortDe00
Ken-Yon Rambo,WR,24.030,2002-11-03,NFL,DAL,@,DET,L 7-9,9,9,Sun,1,1,1.00,0,RambKe00
Antwaan Randle El,WR,23.078,2002-11-03,NFL,PIT,@,CLE,W 23-20,8,9,Sun,1,11,11.00,0,RandAn00
Allen Rossum,CB,27.012,2002-11-03,NFL,ATL,,BAL,W 20-17,8,9,Sun,3,41,13.67,0,RossAl99
Bobby Shaw,WR,27.194,2002-11-03,NFL,JAX,@,NYG,L 17-24,8,9,Sun,1,9,9.00,0,ShawBo00
Reggie Swinton,WR,27.102,2002-11-03,NFL,DAL,@,DET,L 7-9,9,9,Sun,5,50,10.00,0,SwinRe00
Tamarick Vanover,WR-K,28.251,2002-11-03,NFL,SDG,,NYJ,L 13-44,8,9,Sun,1,13,13.00,0,VanoTa00
Terrence Wilkins,WR,27.097,2002-11-03,NFL,STL,@,ARI,W 27-14,8,9,Sun,2,6,3.00,0,WilkTe00
Jimmy Williams,CB,23.238,2002-11-03,NFL,SFO,@,OAK,W 23-20,8,9,Sun,1,8,8.00,0,WillJi22
Darrien Gordon,CB/K,31.355,2002-11-04,NFL,GNB,,MIA,W 24-10,8,9,Mon,3,8,2.67,0,GordDa20
Dedric Ward,WR,28.036,2002-11-04,NFL,MIA,@,GNB,L 10-24,8,9,Mon,2,5,2.50,0,WardDe00
Lamont Brightful,DB,23.285,2002-11-10,NFL,BAL,,CIN,W 38-27,9,10,Sun,3,103,34.33,1,BrigLa20
Troy Brown,WR,31.131,2002-11-10,NFL,NWE,@,CHI,W 33-30,9,10,Sun,5,47,9.40,0,BrowTr00
Nick Davis,WR,23.035,2002-11-10,NFL,MIN,,NYG,L 20-27,9,10,Sun,3,20,6.67,0,DaviNi00
Eddie Drummond,WR,22.212,2002-11-10,NFL,DET,@,GNB,L 14-40,9,10,Sun,1,0,0.00,0,DrumEd00
Tim Dwight,WR,27.120,2002-11-10,NFL,SDG,@,STL,L 24-28,9,10,Sun,3,33,11.00,0,DwigTi00
Darrien Gordon,CB/K,31.361,2002-11-10,NFL,GNB,,DET,W 40-14,9,10,Sun,5,14,2.80,0,GordDa20
Dante Hall,WR,24.070,2002-11-10,NFL,KAN,@,SFO,L 13-17,9,10,Sun,2,3,1.50,0,HallDa00
T.J. Houshmandzadeh,WR-P,25.045,2002-11-10,NFL,CIN,@,BAL,L 27-38,9,10,Sun,2,10,5.00,0,HousTJ00
Desmond Howard,WR,32.179,2002-11-10,NFL,DET,@,GNB,L 14-40,9,10,Sun,2,1,0.50,0,HowaDe00
Arnold Jackson,WR,25.215,2002-11-10,NFL,ARI,,SEA,L 6-27,9,10,Sun,2,22,11.00,0,JackAr00
Leon Johnson,RB,28.120,2002-11-10,NFL,CHI,,NWE,L 30-33,9,10,Sun,2,27,13.50,0,JohnLe00
Delvin Joyce,RB,24.050,2002-11-10,NFL,NYG,@,MIN,W 27-20,9,10,Sun,1,13,13.00,0,JoycDe00
Jermaine Lewis,WR,28.025,2002-11-10,NFL,HOU,@,TEN,L 10-17,9,10,Sun,3,15,5.00,0,LewiJe00
Michael Lewis,WR,30.361,2002-11-10,NFL,NOR,@,CAR,W 34-24,9,10,Sun,7,98,14.00,0,LewiMi00
Derrick Mason,WR,28.297,2002-11-10,NFL,TEN,,HOU,W 17-10,9,10,Sun,1,4,4.00,0,MasoDe00
Brian Mitchell,RB/K,34.084,2002-11-10,NFL,PHI,,IND,L 13-35,9,10,Sun,2,8,4.00,0,MitcBr00
Santana Moss,WR/K,23.162,2002-11-10,NFL,NYJ,,MIA,W 13-10,9,10,Sun,2,4,2.00,0,MossSa00
Antwaan Randle El,WR,23.085,2002-11-10,NFL,PIT,,ATL,T 34-34,9,10,Sun,4,23,5.75,0,RandAn00
Allen Rossum,CB,27.019,2002-11-10,NFL,ATL,@,PIT,T 34-34,9,10,Sun,2,52,26.00,0,RossAl99
Bobby Shaw,WR,27.201,2002-11-10,NFL,JAX,,WAS,W 26-7,9,10,Sun,2,21,10.50,0,ShawBo00
Steve Smith,WR,23.182,2002-11-10,NFL,CAR,,NOR,L 24-34,9,10,Sun,4,16,4.00,0,SmitSt01
Troy Walters,WR,25.330,2002-11-10,NFL,IND,@,PHI,W 35-13,9,10,Sun,2,17,8.50,0,WaltTr00
Dedric Ward,WR,28.042,2002-11-10,NFL,MIA,@,NYJ,L 10-13,9,10,Sun,2,18,9.00,0,WardDe00
Terrence Wilkins,WR,27.104,2002-11-10,NFL,STL,,SDG,W 28-24,9,10,Sun,2,-6,-3.00,0,WilkTe00
Jimmy Williams,CB,23.245,2002-11-10,NFL,SFO,,KAN,W 17-13,9,10,Sun,1,2,2.00,0,WillJi22
Champ Bailey*,LCB,24.148,2002-11-17,NFL,WAS,@,NYG,L 17-19,10,11,Sun,3,7,2.33,0,BailCh00
Robert Baker,WR,26.187,2002-11-17,NFL,MIA,,BAL,W 26-7,10,11,Sun,2,26,13.00,0,BakeRo00
Lamont Brightful,DB,23.292,2002-11-17,NFL,BAL,@,MIA,L 7-26,10,11,Sun,3,63,21.00,0,BrigLa20
Tim Brown*,WR,36.118,2002-11-17,NFL,OAK,,NWE,W 27-20,10,11,Sun,1,6,6.00,0,BrowTi00
Nick Davis,WR,23.042,2002-11-17,NFL,MIN,,GNB,W 31-21,10,11,Sun,2,11,5.50,0,DaviNi00
Eddie Drummond,WR,22.219,2002-11-17,NFL,DET,,NYJ,L 14-31,10,11,Sun,1,0,0.00,0,DrumEd00
Tim Dwight,WR,27.127,2002-11-17,NFL,SDG,,SFO,W 20-17,10,11,Sun,4,21,5.25,0,DwigTi00
Bobby Engram,WR,29.314,2002-11-17,NFL,SEA,,DEN,L 9-31,10,11,Sun,1,0,0.00,0,EngrBo00
Jabar Gaffney,WR,21.351,2002-11-17,NFL,HOU,,JAX,L 21-24,10,11,Sun,1,1,1.00,0,GaffJa00
Darrien Gordon,CB/K,32.003,2002-11-17,NFL,GNB,@,MIN,L 21-31,10,11,Sun,1,0,0.00,0,GordDa20
Dante Hall,WR,24.077,2002-11-17,NFL,KAN,,BUF,W 17-16,10,11,Sun,3,13,4.33,0,HallDa00
T.J. Houshmandzadeh,WR,25.052,2002-11-17,NFL,CIN,,CLE,L 20-27,10,11,Sun,3,6,2.00,0,HousTJ00
Delvin Joyce,RB,24.057,2002-11-17,NFL,NYG,,WAS,W 19-17,10,11,Sun,4,48,12.00,0,JoycDe00
Kwamie Lassiter,FS,32.349,2002-11-17,NFL,ARI,@,PHI,L 14-38,10,11,Sun,1,2,2.00,0,LassKw20
Jermaine Lewis,WR,28.032,2002-11-17,NFL,HOU,,JAX,L 21-24,10,11,Sun,1,0,0.00,0,LewiJe00
Michael Lewis,WR,31.003,2002-11-17,NFL,NOR,@,ATL,L 17-24,10,11,Sun,2,3,1.50,0,LewiMi00
Derrick Mason,WR,28.304,2002-11-17,NFL,TEN,,PIT,W 31-23,10,11,Sun,1,21,21.00,0,MasoDe00
Brian Mitchell,RB/K,34.091,2002-11-17,NFL,PHI,,ARI,W 38-14,10,11,Sun,1,4,4.00,0,MitcBr00
Santana Moss,WR/K,23.169,2002-11-17,NFL,NYJ,@,DET,W 31-14,10,11,Sun,1,13,13.00,0,MossSa00
Dennis Northcutt,WR,24.330,2002-11-17,NFL,CLE,@,CIN,W 27-20,10,11,Sun,2,19,9.50,0,NortDe00
Deltha O'Neal,LCB,25.291,2002-11-17,NFL,DEN,@,SEA,W 31-9,10,11,Sun,1,0,0.00,0,ONeaDe00
Antwaan Randle El,WR,23.092,2002-11-17,NFL,PIT,@,TEN,L 23-31,10,11,Sun,1,13,13.00,0,RandAn00
Allen Rossum,CB,27.026,2002-11-17,NFL,ATL,,NOR,W 24-17,10,11,Sun,2,12,6.00,0,RossAl99
Bobby Shaw,WR,27.208,2002-11-17,NFL,JAX,@,HOU,W 24-21,10,11,Sun,2,12,6.00,0,ShawBo00
Steve Smith,WR,23.189,2002-11-17,NFL,CAR,@,TAM,L 10-23,10,11,Sun,1,5,5.00,0,SmitSt01
Reggie Swinton,WR,27.116,2002-11-17,NFL,DAL,@,IND,L 3-20,10,11,Sun,1,1,1.00,0,SwinRe00
Troy Walters,WR,25.337,2002-11-17,NFL,IND,,DAL,W 20-3,10,11,Sun,1,2,2.00,0,WaltTr00
Dedric Ward,WR,28.049,2002-11-17,NFL,MIA,,BAL,W 26-7,10,11,Sun,1,18,18.00,0,WardDe00
Jimmy Williams,CB,23.252,2002-11-17,NFL,SFO,@,SDG,L 17-20,10,11,Sun,5,67,13.40,0,WillJi22
Karl Williams,WR,31.221,2002-11-17,NFL,TAM,,CAR,W 23-10,10,11,Sun,3,10,3.33,0,WillKa00
Leon Johnson,RB,28.128,2002-11-18,NFL,CHI,@,STL,L 16-21,10,11,Mon,4,62,15.50,0,JohnLe00
Terrence Wilkins,WR,27.112,2002-11-18,NFL,STL,,CHI,W 21-16,10,11,Mon,1,0,0.00,0,WilkTe00
Champ Bailey*,LCB,24.155,2002-11-24,NFL,WAS,,STL,W 20-17,11,12,Sun,3,47,15.67,0,BailCh00
Robert Baker,WR,26.194,2002-11-24,NFL,MIA,,SDG,W 30-3,11,12,Sun,1,14,14.00,0,BakeRo00
Tim Brown*,WR,36.125,2002-11-24,NFL,OAK,@,ARI,W 41-20,11,12,Sun,1,11,11.00,0,BrowTi00
Troy Brown,WR,31.145,2002-11-24,NFL,NWE,,MIN,W 24-17,11,12,Sun,2,0,0.00,0,BrowTr00
Isaac Byrd,WR,28.008,2002-11-24,NFL,CAR,,ATL,L 0-41,11,12,Sun,1,0,0.00,0,ByrdIs00
Reche Caldwell,WR,23.241,2002-11-24,NFL,SDG,@,MIA,L 3-30,11,12,Sun,1,0,0.00,0,CaldRe00
Jason Craft,RCB,26.284,2002-11-24,NFL,JAX,@,DAL,L 19-21,11,12,Sun,1,1,1.00,0,CrafJa20
Nick Davis,WR,23.049,2002-11-24,NFL,MIN,@,NWE,L 17-24,11,12,Sun,2,9,4.50,0,DaviNi00
Eddie Drummond,WR,22.226,2002-11-24,NFL,DET,@,CHI,L 17-20,11,12,Sun,3,29,9.67,0,DrumEd00
Darrien Gordon,CB/K,32.010,2002-11-24,NFL,GNB,@,TAM,L 7-21,11,12,Sun,2,25,12.50,0,GordDa20
T.J. Houshmandzadeh,WR,25.059,2002-11-24,NFL,CIN,@,PIT,L 21-29,11,12,Sun,1,11,11.00,0,HousTJ00
Arnold Jackson,WR,25.229,2002-11-24,NFL,ARI,,OAK,L 20-41,11,12,Sun,1,12,12.00,0,JackAr00
Leon Johnson,RB,28.134,2002-11-24,NFL,CHI,,DET,W 20-17,11,12,Sun,1,2,2.00,0,JohnLe00
Delvin Joyce,RB,24.064,2002-11-24,NFL,NYG,@,HOU,L 14-16,11,12,Sun,4,25,6.25,0,JoycDe00
Jermaine Lewis,WR,28.039,2002-11-24,NFL,HOU,,NYG,W 16-14,11,12,Sun,3,43,14.33,0,LewiJe00
Michael Lewis,WR,31.010,2002-11-24,NFL,NOR,,CLE,L 15-24,11,12,Sun,2,7,3.50,0,LewiMi00
Derrick Mason,WR,28.311,2002-11-24,NFL,TEN,@,BAL,L 12-13,11,12,Sun,4,19,4.75,0,MasoDe00
Santana Moss,WR/K,23.176,2002-11-24,NFL,NYJ,,BUF,W 31-13,11,12,Sun,1,32,32.00,0,MossSa00
Dennis Northcutt,WR,24.337,2002-11-24,NFL,CLE,@,NOR,W 24-15,11,12,Sun,1,0,0.00,0,NortDe00
Deltha O'Neal,LCB,25.298,2002-11-24,NFL,DEN,,IND,L 20-23,11,12,Sun,1,53,53.00,0,ONeaDe00
Antwaan Randle El,WR,23.099,2002-11-24,NFL,PIT,,CIN,W 29-21,11,12,Sun,4,27,6.75,0,RandAn00
Allen Rossum,CB,27.033,2002-11-24,NFL,ATL,@,CAR,W 41-0,11,12,Sun,3,33,11.00,0,RossAl99
Chad Scott,LCB,28.079,2002-11-24,NFL,PIT,,CIN,W 29-21,11,12,Sun,1,4,4.00,0,ScotCh20
Bobby Shaw,WR,27.215,2002-11-24,NFL,JAX,@,DAL,L 19-21,11,12,Sun,2,37,18.50,0,ShawBo00
Reggie Swinton,WR,27.123,2002-11-24,NFL,DAL,,JAX,W 21-19,11,12,Sun,2,11,5.50,0,SwinRe00
Troy Walters,WR,25.344,2002-11-24,NFL,IND,@,DEN,W 23-20,11,12,Sun,1,0,0.00,0,WaltTr00
Dedric Ward,WR,28.056,2002-11-24,NFL,MIA,,SDG,W 30-3,11,12,Sun,1,0,0.00,0,WardDe00
Karl Williams,WR,31.228,2002-11-24,NFL,TAM,,GNB,W 21-7,11,12,Sun,6,27,4.50,0,WillKa00
Charles Woodson,CB,26.048,2002-11-24,NFL,OAK,@,ARI,W 41-20,11,12,Sun,2,3,1.50,0,WoodCh00
Brian Mitchell,RB/K,34.099,2002-11-25,NFL,PHI,@,SFO,W 38-17,11,12,Mon,3,99,33.00,1,MitcBr00
Jimmy Williams,CB,23.260,2002-11-25,NFL,SFO,,PHI,L 17-38,11,12,Mon,2,5,2.50,0,WillJi22
Champ Bailey*,LCB,24.159,2002-11-28,NFL,WAS,@,DAL,L 20-27,12,13,Thu,5,69,13.80,0,BailCh00
Troy Brown,WR,31.149,2002-11-28,NFL,NWE,@,DET,W 20-12,12,13,Thu,2,2,1.00,0,BrowTr00
