Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Punt Ret,Punt Ret Yds,Punt Ret YPA,Punt Ret TD,unique_id
Eddie Drummond,WR,22.230,2002-11-28,NFL,DET,,NWE,L 12-20,12,13,Thu,1,0,0.00,0,DrumEd00
Joey Galloway,WR,31.008,2002-11-28,NFL,DAL,,WAS,W 27-20,12,13,Thu,2,30,15.00,0,GallJo00
Lamont Brightful,DB-R,23.306,2002-12-01,NFL,BAL,@,CIN,W 27-23,12,13,Sun,1,7,7.00,0,BrigLa20
Andre' Davis,WR,23.172,2002-12-01,NFL,CLE,,CAR,L 6-13,12,13,Sun,2,9,4.50,0,DaviAn01
Nick Davis,WR,23.056,2002-12-01,NFL,MIN,,ATL,L 24-30,12,13,Sun,2,0,0.00,0,DaviNi00
Tim Dwight,WR,27.141,2002-12-01,NFL,SDG,,DEN,W 30-27,12,13,Sun,2,28,14.00,0,DwigTi00
Bobby Engram,WR,29.328,2002-12-01,NFL,SEA,@,SFO,L 24-31,12,13,Sun,2,17,8.50,0,EngrBo00
Darrien Gordon,CB/K,32.017,2002-12-01,NFL,GNB,,CHI,W 30-20,12,13,Sun,2,16,8.00,0,GordDa20
Dante Hall,WR,24.091,2002-12-01,NFL,KAN,,ARI,W 49-0,12,13,Sun,6,128,21.33,1,HallDa00
T.J. Houshmandzadeh,WR-P,25.066,2002-12-01,NFL,CIN,,BAL,L 23-27,12,13,Sun,3,14,4.67,0,HousTJ00
Arnold Jackson,WR,25.236,2002-12-01,NFL,ARI,@,KAN,L 0-49,12,13,Sun,2,8,4.00,0,JackAr00
Leon Johnson,RB,28.141,2002-12-01,NFL,CHI,@,GNB,L 20-30,12,13,Sun,1,8,8.00,0,JohnLe00
Delvin Joyce,RB,24.071,2002-12-01,NFL,NYG,,TEN,L 29-32,12,13,Sun,2,0,0.00,0,JoycDe00
Jermaine Lewis,WR,28.046,2002-12-01,NFL,HOU,@,IND,L 3-19,12,13,Sun,4,15,3.75,0,LewiJe00
Michael Lewis,WR,31.017,2002-12-01,NFL,NOR,,TAM,W 23-20,12,13,Sun,2,56,28.00,0,LewiMi00
Brian Mitchell,RB/K,34.105,2002-12-01,NFL,PHI,,STL,W 10-3,12,13,Sun,3,31,10.33,0,MitcBr00
Dennis Northcutt,WR,24.344,2002-12-01,NFL,CLE,,CAR,L 6-13,12,13,Sun,2,21,10.50,0,NortDe00
Deltha O'Neal,LCB,25.305,2002-12-01,NFL,DEN,@,SDG,L 27-30,12,13,Sun,2,5,2.50,0,ONeaDe00
Antwaan Randle El,WR,23.106,2002-12-01,NFL,PIT,@,JAX,W 25-23,12,13,Sun,3,6,2.00,0,RandAn00
Charlie Rogers,KR/R,26.165,2002-12-01,NFL,BUF,,MIA,W 38-21,12,13,Sun,1,11,11.00,0,RogeCh00
Allen Rossum,CB,27.040,2002-12-01,NFL,ATL,@,MIN,W 30-24,12,13,Sun,2,10,5.00,0,RossAl99
Steve Smith,WR,23.203,2002-12-01,NFL,CAR,@,CLE,W 13-6,12,13,Sun,1,6,6.00,0,SmitSt01
Troy Walters,WR,25.351,2002-12-01,NFL,IND,,HOU,W 19-3,12,13,Sun,6,-1,-0.17,0,WaltTr00
Terrence Wilkins,WR,27.125,2002-12-01,NFL,STL,@,PHI,L 3-10,12,13,Sun,4,38,9.50,0,WilkTe00
Jimmy Williams,CB,23.266,2002-12-01,NFL,SFO,,SEA,W 31-24,12,13,Sun,2,92,46.00,1,WillJi22
Karl Williams,WR,31.235,2002-12-01,NFL,TAM,@,NOR,L 20-23,12,13,Sun,3,14,4.67,0,WillKa00
Chad Morton,RB/K,25.242,2002-12-02,NFL,NYJ,@,OAK,L 20-26,12,13,Mon,1,0,0.00,0,MortCh00
Santana Moss,WR/K,23.184,2002-12-02,NFL,NYJ,@,OAK,L 20-26,12,13,Mon,2,34,17.00,0,MossSa00
Charles Woodson,CB,26.056,2002-12-02,NFL,OAK,,NYJ,W 26-20,12,13,Mon,2,3,1.50,0,WoodCh00
Champ Bailey*,LCB,24.169,2002-12-08,NFL,WAS,,NYG,L 21-27,13,14,Sun,5,26,5.20,0,BailCh00
Lamont Brightful,DB-R,23.313,2002-12-08,NFL,BAL,,NOR,L 25-37,13,14,Sun,1,3,3.00,0,BrigLa20
Tim Brown*,WR,36.139,2002-12-08,NFL,OAK,@,SDG,W 27-7,13,14,Sun,2,15,7.50,0,BrowTi00
Troy Brown,WR,31.159,2002-12-08,NFL,NWE,,BUF,W 27-17,13,14,Sun,1,27,27.00,0,BrowTr00
Andre' Davis,WR,23.179,2002-12-08,NFL,CLE,@,JAX,W 21-20,13,14,Sun,3,4,1.33,0,DaviAn01
Eddie Drummond,WR,22.240,2002-12-08,NFL,DET,@,ARI,L 20-23,13,14,Sun,5,100,20.00,1,DrumEd00
Tim Dwight,WR,27.148,2002-12-08,NFL,SDG,,OAK,L 7-27,13,14,Sun,2,39,19.50,0,DwigTi00
Bobby Engram,WR,29.335,2002-12-08,NFL,SEA,,PHI,L 20-27,13,14,Sun,2,27,13.50,0,EngrBo00
Jabar Gaffney,WR,22.007,2002-12-08,NFL,HOU,@,PIT,W 24-6,13,14,Sun,1,0,0.00,0,GaffJa00
Joey Galloway,WR,31.018,2002-12-08,NFL,DAL,,SFO,L 27-31,13,14,Sun,2,19,9.50,0,GallJo00
Darrien Gordon,CB/K,32.024,2002-12-08,NFL,GNB,,MIN,W 26-22,13,14,Sun,2,24,12.00,0,GordDa20
Dante Hall,WR,24.098,2002-12-08,NFL,KAN,,STL,W 49-10,13,14,Sun,2,95,47.50,1,HallDa00
Arnold Jackson,WR,25.243,2002-12-08,NFL,ARI,,DET,W 23-20,13,14,Sun,4,8,2.00,0,JackAr00
Jermaine Lewis,WR,28.053,2002-12-08,NFL,HOU,@,PIT,W 24-6,13,14,Sun,3,18,6.00,0,LewiJe00
Michael Lewis,WR,31.024,2002-12-08,NFL,NOR,@,BAL,W 37-25,13,14,Sun,2,18,9.00,0,LewiMi00
Brian Mitchell,RB/K,34.112,2002-12-08,NFL,PHI,@,SEA,W 27-20,13,14,Sun,1,16,16.00,0,MitcBr00
Deltha O'Neal,LCB,25.312,2002-12-08,NFL,DEN,@,NYJ,L 13-19,13,14,Sun,1,9,9.00,0,ONeaDe00
Antwaan Randle El,WR,23.113,2002-12-08,NFL,PIT,,HOU,L 6-24,13,14,Sun,6,40,6.67,0,RandAn00
Charlie Rogers,KR/R,26.172,2002-12-08,NFL,BUF,@,NWE,L 17-27,13,14,Sun,2,9,4.50,0,RogeCh00
Allen Rossum,CB,27.047,2002-12-08,NFL,ATL,@,TAM,L 10-34,13,14,Sun,3,37,12.33,0,RossAl99
Darren Sharper,FS,27.035,2002-12-08,NFL,GNB,,MIN,W 26-22,13,14,Sun,1,0,0.00,0,SharDa00
Bobby Shaw,WR,27.229,2002-12-08,NFL,JAX,,CLE,L 20-21,13,14,Sun,1,1,1.00,0,ShawBo00
John Simon,RB,23.362,2002-12-08,NFL,TEN,,IND,W 27-17,13,14,Sun,1,10,10.00,0,SimoJo00
Steve Smith,WR,23.210,2002-12-08,NFL,CAR,,CIN,W 52-31,13,14,Sun,3,153,51.00,2,SmitSt01
Troy Walters,WR,25.358,2002-12-08,NFL,IND,@,TEN,L 17-27,13,14,Sun,1,0,0.00,0,WaltTr00
Terrence Wilkins,WR,27.132,2002-12-08,NFL,STL,@,KAN,L 10-49,13,14,Sun,3,94,31.33,0,WilkTe00
Jimmy Williams,CB,23.273,2002-12-08,NFL,SFO,@,DAL,W 31-27,13,14,Sun,1,52,52.00,0,WillJi22
Karl Williams,WR,31.242,2002-12-08,NFL,TAM,,ATL,W 34-10,13,14,Sun,1,12,12.00,0,WillKa00
Cedrick Wilson,WR,23.356,2002-12-08,NFL,SFO,@,DAL,W 31-27,13,14,Sun,2,20,10.00,0,WilsCe00
Robert Baker,WR,26.209,2002-12-09,NFL,MIA,,CHI,W 27-9,13,14,Mon,2,1,0.50,0,BakeRo00
Ahmad Merritt,WR,25.307,2002-12-09,NFL,CHI,@,MIA,L 9-27,13,14,Mon,4,36,9.00,0,MerrAh00
Dedric Ward,WR,28.071,2002-12-09,NFL,MIA,,CHI,W 27-9,13,14,Mon,1,5,5.00,0,WardDe00
Champ Bailey*,LCB,24.176,2002-12-15,NFL,WAS,@,PHI,L 21-34,14,15,Sun,2,10,5.00,0,BailCh00
Robert Baker,WR,26.215,2002-12-15,NFL,MIA,,OAK,W 23-17,14,15,Sun,2,14,7.00,0,BakeRo00
Avion Black,WR,25.235,2002-12-15,NFL,HOU,,BAL,L 19-23,14,15,Sun,3,92,30.67,1,BlacAv00
Dre' Bly,RCB,25.207,2002-12-15,NFL,STL,,ARI,W 30-28,14,15,Sun,4,110,27.50,1,BlyxDr00
Lamont Brightful,DB-R,23.320,2002-12-15,NFL,BAL,@,HOU,W 23-19,14,15,Sun,1,28,28.00,0,BrigLa20
Tim Brown*,WR,36.146,2002-12-15,NFL,OAK,@,MIA,L 17-23,14,15,Sun,3,14,4.67,0,BrowTi00
Andre' Davis,WR,23.186,2002-12-15,NFL,CLE,,IND,L 23-28,14,15,Sun,1,5,5.00,0,DaviAn01
Nick Davis,WR,23.070,2002-12-15,NFL,MIN,@,NOR,W 32-31,14,15,Sun,1,0,0.00,0,DaviNi00
Eddie Drummond,WR,22.247,2002-12-15,NFL,DET,,TAM,L 20-23,14,15,Sun,3,4,1.33,0,DrumEd00
Tim Dwight,WR,27.155,2002-12-15,NFL,SDG,@,BUF,L 13-20,14,15,Sun,3,22,7.33,0,DwigTi00
Larry Foster,WR,26.038,2002-12-15,NFL,DET,,TAM,L 20-23,14,15,Sun,1,10,10.00,0,FostLa00
Joey Galloway,WR,31.025,2002-12-15,NFL,DAL,@,NYG,L 7-37,14,15,Sun,2,8,4.00,0,GallJo00
Dante Hall,WR,24.105,2002-12-15,NFL,KAN,@,DEN,L 24-31,14,15,Sun,1,16,16.00,0,HallDa00
T.J. Houshmandzadeh,WR-P,25.080,2002-12-15,NFL,CIN,,JAX,L 15-29,14,15,Sun,4,45,11.25,0,HousTJ00
Arnold Jackson,WR,25.250,2002-12-15,NFL,ARI,@,STL,L 28-30,14,15,Sun,1,22,22.00,0,JackAr00
Darrell Jackson,WR,24.009,2002-12-15,NFL,SEA,@,ATL,W 30-24,14,15,Sun,4,32,8.00,0,JackDa00
Delvin Joyce,RB,24.085,2002-12-15,NFL,NYG,,DAL,W 37-7,14,15,Sun,5,67,13.40,0,JoycDe00
Michael Lewis,WR,31.031,2002-12-15,NFL,NOR,,MIN,L 31-32,14,15,Sun,1,0,0.00,0,LewiMi00
Ahmad Merritt,WR,25.313,2002-12-15,NFL,CHI,,NYJ,W 20-13,14,15,Sun,2,12,6.00,0,MerrAh00
Brian Mitchell,RB/K,34.119,2002-12-15,NFL,PHI,,WAS,W 34-21,14,15,Sun,4,35,8.75,0,MitcBr00
J.J. Moses,WR,23.094,2002-12-15,NFL,GNB,@,SFO,W 20-14,14,15,Sun,2,4,2.00,0,MoseJ.00
Santana Moss,WR/K,23.197,2002-12-15,NFL,NYJ,@,CHI,L 13-20,14,15,Sun,1,8,8.00,0,MossSa00
Deltha O'Neal,CB,25.319,2002-12-15,NFL,DEN,,KAN,W 31-24,14,15,Sun,4,24,6.00,0,ONeaDe00
Hank Poteat,CB,25.107,2002-12-15,NFL,PIT,,CAR,W 30-14,14,15,Sun,4,29,7.25,0,PoteHa20
Charlie Rogers,KR/R,26.179,2002-12-15,NFL,BUF,,SDG,W 20-13,14,15,Sun,3,3,1.00,0,RogeCh00
Bobby Shaw,WR,27.236,2002-12-15,NFL,JAX,@,CIN,W 29-15,14,15,Sun,1,11,11.00,0,ShawBo00
Steve Smith,WR,23.217,2002-12-15,NFL,CAR,@,PIT,L 14-30,14,15,Sun,3,22,7.33,0,SmitSt01
Joe Walker,S,25.271,2002-12-15,NFL,IND,@,CLE,W 28-23,14,15,Sun,2,6,3.00,0,WalkJo20
Troy Walters,WR,26.000,2002-12-15,NFL,IND,@,CLE,W 28-23,14,15,Sun,5,29,5.80,0,WaltTr00
Karl Williams,WR,31.249,2002-12-15,NFL,TAM,@,DET,W 23-20,14,15,Sun,2,-2,-1.00,0,WillKa00
Troy Brown,WR,31.167,2002-12-16,NFL,NWE,@,TEN,L 7-24,14,15,Mon,1,3,3.00,0,BrowTr00
Nick Davis,WR,23.076,2002-12-21,NFL,MIN,,MIA,W 20-17,15,16,Sat,2,13,6.50,0,DaviNi00
Joey Galloway,WR,31.031,2002-12-21,NFL,DAL,,PHI,L 3-27,15,16,Sat,1,71,71.00,0,GallJo00
Brian Mitchell,RB/K,34.125,2002-12-21,NFL,PHI,@,DAL,W 27-3,15,16,Sat,3,38,12.67,0,MitcBr00
Coby Rhinehart,,25.317,2002-12-21,NFL,ARI,,SFO,L 14-17,15,16,Sat,1,18,18.00,0,RhinCo20
Cedrick Wilson,WR,24.004,2002-12-21,NFL,SFO,@,ARI,W 17-14,15,16,Sat,1,6,6.00,0,WilsCe00
Champ Bailey*,LCB,24.183,2002-12-22,NFL,WAS,,HOU,W 26-10,15,16,Sun,1,0,0.00,0,BailCh00
Avion Black,WR,25.242,2002-12-22,NFL,HOU,@,WAS,L 10-26,15,16,Sun,4,37,9.25,0,BlacAv00
Dre' Bly,RCB,25.214,2002-12-22,NFL,STL,@,SEA,L 10-30,15,16,Sun,1,9,9.00,0,BlyxDr00
Bruce Branch,DB,24.099,2002-12-22,NFL,WAS,,HOU,W 26-10,15,16,Sun,2,3,1.50,0,BranBr20
Lamont Brightful,DB-R,23.327,2002-12-22,NFL,BAL,,CLE,L 13-14,15,16,Sun,3,11,3.67,0,BrigLa20
Troy Brown,WR,31.173,2002-12-22,NFL,NWE,,NYJ,L 17-30,15,16,Sun,4,26,6.50,0,BrowTr00
Isaac Byrd,WR,28.036,2002-12-22,NFL,CAR,,CHI,W 24-14,15,16,Sun,1,17,17.00,0,ByrdIs00
Nate Clements,RCB,23.010,2002-12-22,NFL,BUF,@,GNB,L 0-10,15,16,Sun,1,0,0.00,0,ClemNa99
Andre' Davis,WR,23.193,2002-12-22,NFL,CLE,@,BAL,W 14-13,15,16,Sun,1,15,15.00,0,DaviAn01
Eddie Drummond,WR,22.254,2002-12-22,NFL,DET,@,ATL,L 15-36,15,16,Sun,1,0,0.00,0,DrumEd00
Tim Dwight,WR,27.162,2002-12-22,NFL,SDG,@,KAN,L 22-24,15,16,Sun,3,70,23.33,0,DwigTi00
Dante Hall,WR,24.112,2002-12-22,NFL,KAN,,SDG,W 24-22,15,16,Sun,2,17,8.50,0,HallDa00
T.J. Houshmandzadeh,WR-P,25.087,2002-12-22,NFL,CIN,,NOR,W 20-13,15,16,Sun,4,8,2.00,0,HousTJ00
Leon Johnson,RB,28.162,2002-12-22,NFL,CHI,@,CAR,L 14-24,15,16,Sun,3,32,10.67,0,JohnLe00
Michael Lewis,WR,31.038,2002-12-22,NFL,NOR,@,CIN,L 13-20,15,16,Sun,4,40,10.00,0,LewiMi00
Ahmad Merritt,WR,25.320,2002-12-22,NFL,CHI,@,CAR,L 14-24,15,16,Sun,2,12,6.00,0,MerrAh00
J.J. Moses,WR/K,23.101,2002-12-22,NFL,GNB,,BUF,W 10-0,15,16,Sun,3,8,2.67,0,MoseJ.00
Santana Moss,WR/K,23.204,2002-12-22,NFL,NYJ,@,NWE,W 30-17,15,16,Sun,3,47,15.67,0,MossSa00
Deltha O'Neal,LCB,25.326,2002-12-22,NFL,DEN,@,OAK,L 16-28,15,16,Sun,1,44,44.00,0,ONeaDe00
Charlie Rogers,KR/R,26.186,2002-12-22,NFL,BUF,@,GNB,L 0-10,15,16,Sun,3,19,6.33,0,RogeCh00
Allen Rossum,CB,27.061,2002-12-22,NFL,ATL,,DET,W 36-15,15,16,Sun,1,0,0.00,0,RossAl99
Bobby Shaw,WR,27.243,2002-12-22,NFL,JAX,,TEN,L 10-28,15,16,Sun,3,26,8.67,0,ShawBo00
John Simon,RB,24.011,2002-12-22,NFL,TEN,@,JAX,W 28-10,15,16,Sun,4,23,5.75,0,SimoJo00
Steve Smith,WR,23.224,2002-12-22,NFL,CAR,,CHI,W 24-14,15,16,Sun,4,41,10.25,0,SmitSt01
Antwaan Randle El,WR,23.128,2002-12-23,NFL,PIT,@,TAM,W 17-7,15,16,Mon,3,33,11.00,0,RandAn00
Karl Williams,WR,31.257,2002-12-23,NFL,TAM,,PIT,L 7-17,15,16,Mon,2,16,8.00,0,WillKa00
Dante Hall,WR,24.118,2002-12-28,NFL,KAN,@,OAK,L 0-24,16,17,Sat,1,17,17.00,0,HallDa00
Delvin Joyce,RB,24.098,2002-12-28,NFL,NYG,,PHI,W 10-7,16,17,Sat,5,24,4.80,0,JoycDe00
Champ Bailey*,LCB,24.190,2002-12-29,NFL,WAS,,DAL,W 20-14,16,17,Sun,5,60,12.00,0,BailCh00
Avion Black,WR,25.249,2002-12-29,NFL,HOU,,TEN,L 3-13,16,17,Sun,4,32,8.00,0,BlacAv00
Lamont Brightful,DB-R,23.334,2002-12-29,NFL,BAL,@,PIT,L 31-34,16,17,Sun,2,9,4.50,0,BrigLa20
Troy Brown,WR,31.180,2002-12-29,NFL,NWE,,MIA,W 27-24,16,17,Sun,3,13,4.33,0,BrowTr00
Nate Clements,RCB,23.017,2002-12-29,NFL,BUF,,CIN,W 27-9,16,17,Sun,2,14,7.00,0,ClemNa99
Keyuo Craver,CB,22.129,2002-12-29,NFL,NOR,,CAR,L 6-10,16,17,Sun,1,0,0.00,0,CravKe20
Eddie Drummond,WR,22.261,2002-12-29,NFL,DET,,MIN,L 36-38,16,17,Sun,1,5,5.00,0,DrumEd00
Tim Dwight,WR,27.169,2002-12-29,NFL,SDG,,SEA,L 28-31,16,17,Sun,1,8,8.00,0,DwigTi00
Antuan Edwards,S,25.217,2002-12-29,NFL,GNB,@,NYJ,L 17-42,16,17,Sun,1,0,0.00,0,EdwaAn21
Bobby Engram,WR,29.356,2002-12-29,NFL,SEA,@,SDG,W 31-28,16,17,Sun,2,8,4.00,0,EngrBo00
Kevin Faulk,RB,26.207,2002-12-29,NFL,NWE,,MIA,W 27-24,16,17,Sun,2,5,2.50,0,FaulKe00
Brian Finneran,WR,26.332,2002-12-29,NFL,ATL,@,CLE,L 16-24,16,17,Sun,1,0,0.00,0,FinnBr00
Joey Galloway,WR,31.039,2002-12-29,NFL,DAL,@,WAS,L 14-20,16,17,Sun,1,19,19.00,0,GallJo00
T.J. Houshmandzadeh,WR,25.094,2002-12-29,NFL,CIN,@,BUF,L 9-27,16,17,Sun,1,0,0.00,0,HousTJ00
Arnold Jackson,WR,25.264,2002-12-29,NFL,ARI,@,DEN,L 7-37,16,17,Sun,1,3,3.00,0,JackAr00
Dexter Jackson,FS,25.154,2002-12-29,NFL,TAM,@,CHI,W 15-0,16,17,Sun,1,21,21.00,0,JackDe20
Leon Johnson,RB,28.169,2002-12-29,NFL,CHI,,TAM,L 0-15,16,17,Sun,1,13,13.00,0,JohnLe00
Michael Lewis,WR,31.045,2002-12-29,NFL,NOR,,CAR,L 6-10,16,17,Sun,5,139,27.80,0,LewiMi00
Justin McCareins,WR,24.028,2002-12-29,NFL,TEN,@,HOU,W 13-3,16,17,Sun,2,17,8.50,0,McCaJu00
Ahmad Merritt,WR,25.327,2002-12-29,NFL,CHI,,TAM,L 0-15,16,17,Sun,2,11,5.50,0,MerrAh00
Eric Metcalf,RB-K,34.340,2002-12-29,NFL,GNB,@,NYJ,L 17-42,16,17,Sun,3,-1,-0.33,0,MetcEr00
Santana Moss,WR/K,23.211,2002-12-29,NFL,NYJ,,GNB,W 42-17,16,17,Sun,3,28,9.33,0,MossSa00
Dennis Northcutt,WR,25.007,2002-12-29,NFL,CLE,,ATL,W 24-16,16,17,Sun,1,8,8.00,0,NortDe00
Deltha O'Neal,CB,25.333,2002-12-29,NFL,DEN,,ARI,W 37-7,16,17,Sun,3,17,5.67,0,ONeaDe00
Bobby Shaw,WR,27.250,2002-12-29,NFL,JAX,@,IND,L 13-20,16,17,Sun,1,10,10.00,0,ShawBo00
Steve Smith,WR,23.231,2002-12-29,NFL,CAR,@,NOR,W 10-6,16,17,Sun,4,54,13.50,0,SmitSt01
Troy Walters,WR,26.014,2002-12-29,NFL,IND,,JAX,W 20-13,16,17,Sun,3,28,9.33,0,WaltTr00
Dedric Ward,WR,28.091,2002-12-29,NFL,MIA,@,NWE,L 24-27,16,17,Sun,1,4,4.00,0,WardDe00
Karl Williams,WR,31.263,2002-12-29,NFL,TAM,@,CHI,W 15-0,16,17,Sun,1,7,7.00,0,WillKa00
Dre' Bly,RCB,25.222,2002-12-30,NFL,STL,,SFO,W 31-20,16,17,Mon,3,19,6.33,0,BlyxDr00
Cedrick Wilson,WR,24.013,2002-12-30,NFL,SFO,@,STL,L 20-31,16,17,Mon,5,33,6.60,0,WilsCe00
Santana Moss,WR/K,23.217,2003-01-04,NFL,NYJ,,IND,W 41-0,17,18,Sat,2,6,3.00,0,MossSa00
Tyrone Williams,RCB,29.218,2003-01-04,NFL,GNB,,ATL,L 7-27,17,18,Sat,1,0,0.00,0,WillTy20
Delvin Joyce,RB,24.106,2003-01-05,NFL,NYG,@,SFO,L 38-39,17,18,Sun,3,33,11.00,0,JoycDe00
Dennis Northcutt,WR,25.014,2003-01-05,NFL,CLE,@,PIT,L 33-36,17,18,Sun,2,70,35.00,0,NortDe00
Antwaan Randle El,WR,23.141,2003-01-05,NFL,PIT,,CLE,W 36-33,17,18,Sun,4,77,19.25,1,RandAn00
Cedrick Wilson,WR,24.019,2003-01-05,NFL,SFO,,NYG,W 39-38,17,18,Sun,1,0,0.00,0,WilsCe00
Derrick Mason,WR,28.359,2003-01-11,NFL,TEN,,PIT,W 34-31,17,19,Sat,1,9,9.00,0,MasoDe00
Brian Mitchell,RB/K,34.146,2003-01-11,NFL,PHI,,ATL,W 20-6,17,19,Sat,2,4,2.00,0,MitcBr00
Antwaan Randle El,WR,23.147,2003-01-11,NFL,PIT,@,TEN,L 31-34,18,19,Sat,2,14,7.00,0,RandAn00
Allen Rossum,CB,27.081,2003-01-11,NFL,ATL,@,PHI,L 6-20,18,19,Sat,3,26,8.67,0,RossAl99
Vinny Sutherland,WR-K,24.265,2003-01-12,NFL,SFO,@,TAM,L 6-31,18,19,Sun,2,25,12.50,0,SuthVi00
Karl Williams,WR,31.277,2003-01-12,NFL,TAM,,SFO,W 31-6,17,19,Sun,1,12,12.00,0,WillKa00
Derrick Mason,WR,29.002,2003-01-19,NFL,TEN,@,OAK,L 24-41,18,20,Sun,1,11,11.00,0,MasoDe00
Brian Mitchell,RB/K,34.154,2003-01-19,NFL,PHI,,TAM,L 10-27,18,20,Sun,4,34,8.50,0,MitcBr00
Karl Williams,WR,31.284,2003-01-19,NFL,TAM,@,PHI,W 27-10,18,20,Sun,2,12,6.00,0,WillKa00
Darrien Gordon,CB,32.073,2003-01-26,,OAK,N,TAM,,19,20,Sun,3,29,9.67,0,GordDa20
Karl Williams,WR,31.291,2003-01-26,NFL,TAM,N,OAK,W 48-21,19,20,Sun,1,25,25.00,0,WillKa00
